t(s),RU(S1),N2(S1),N(S1),H(S1),NH3(S1),NH2(S1),NH(S1),N2(S2),N(S2),H(S2),NH3(S2),NH2(S2),NH(S2),RU(S2)
5.500000e-15,9.999996e-01,2.011067e-80,1.730593e-29,1.055594e-15,3.767864e-07,1.055593e-15,3.734683e-22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-15,9.999996e-01,4.009884e-80,2.319074e-29,1.235331e-15,4.075827e-07,1.235330e-15,4.695374e-22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-15,9.999996e-01,6.942519e-80,3.035391e-29,1.429183e-15,4.383742e-07,1.429182e-15,5.803485e-22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-15,9.999995e-01,1.147656e-79,3.899179e-29,1.637147e-15,4.691609e-07,1.637145e-15,7.069756e-22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-15,9.999995e-01,1.954507e-79,4.958311e-29,1.859218e-15,4.999428e-07,1.859217e-15,8.518388e-22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-15,9.999995e-01,3.091701e-79,6.212369e-29,2.095397e-15,5.307200e-07,2.095395e-15,1.015056e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-15,9.999994e-01,4.627452e-79,7.679089e-29,2.345682e-15,5.614923e-07,2.345679e-15,1.197597e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-15,9.999994e-01,7.413191e-79,9.415453e-29,2.610068e-15,5.922599e-07,2.610065e-15,1.401466e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-15,9.999994e-01,1.134011e-78,1.143032e-28,2.888554e-15,6.230226e-07,2.888551e-15,1.627401e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-15,9.999993e-01,1.661331e-78,1.374830e-28,3.181139e-15,6.537806e-07,3.181135e-15,1.876550e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-14,9.999993e-01,2.470300e-78,1.641495e-28,3.487819e-15,6.845338e-07,3.487815e-15,2.150208e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-14,9.999990e-01,7.824349e-77,7.046894e-28,7.329398e-15,9.918028e-07,7.329385e-15,6.491724e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-14,9.999987e-01,9.928983e-76,2.074447e-27,1.257813e-14,1.298594e-06,1.257810e-14,1.456102e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-14,9.999984e-01,5.809008e-75,4.842094e-27,1.923182e-14,1.604909e-06,1.923177e-14,2.751238e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-14,9.999981e-01,2.547367e-74,9.713720e-27,2.728829e-14,1.910747e-06,2.728820e-14,4.649932e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-14,9.999978e-01,9.045115e-74,1.752423e-26,3.674535e-14,2.216110e-06,3.674520e-14,7.267595e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-14,9.999975e-01,2.752271e-73,2.929007e-26,4.760082e-14,2.520998e-06,4.760060e-14,1.071914e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-14,9.999972e-01,7.491161e-73,4.620399e-26,5.985253e-14,2.825413e-06,5.985222e-14,1.511905e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-14,9.999969e-01,1.852988e-72,6.960121e-26,7.349831e-14,3.129354e-06,7.349790e-14,2.058172e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-14,9.999966e-01,4.236381e-72,1.009629e-25,8.853600e-14,3.432823e-06,8.853546e-14,2.722143e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-14,9.999963e-01,9.056899e-72,1.419175e-25,1.049634e-13,3.735819e-06,1.049627e-13,3.515230e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-14,9.999960e-01,1.865424e-71,1.942423e-25,1.227785e-13,4.038345e-06,1.227776e-13,4.448829e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-14,9.999957e-01,3.638470e-71,2.598638e-25,1.419789e-13,4.340401e-06,1.419778e-13,5.534319e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-14,9.999954e-01,6.678957e-71,3.408532e-25,1.625626e-13,4.641987e-06,1.625613e-13,6.783068e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-14,9.999951e-01,1.195741e-70,4.394431e-25,1.845275e-13,4.943105e-06,1.845258e-13,8.206412e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-14,9.999948e-01,2.018679e-70,5.579996e-25,2.078713e-13,5.243754e-06,2.078693e-13,9.815688e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-14,9.999945e-01,3.359839e-70,6.990533e-25,2.325920e-13,5.543936e-06,2.325896e-13,1.162220e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-14,9.999942e-01,5.390021e-70,8.652749e-25,2.586873e-13,5.843651e-06,2.586846e-13,1.363723e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-14,9.999939e-01,8.445754e-70,1.059487e-24,2.861552e-13,6.142900e-06,2.861520e-13,1.587207e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-14,9.999936e-01,1.298322e-69,1.284662e-24,3.149935e-13,6.441684e-06,3.149899e-13,1.833797e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-13,9.999933e-01,1.949244e-69,1.543920e-24,3.452002e-13,6.740004e-06,3.451960e-13,2.104615e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-13,9.999903e-01,5.640569e-68,6.802724e-24,7.220563e-13,9.697812e-06,7.220435e-13,6.391397e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-13,9.999874e-01,6.205458e-67,1.999269e-23,1.233423e-12,1.260996e-05,1.233395e-12,1.432437e-17,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-13,9.999845e-01,4.138936e-66,4.664293e-23,1.877225e-12,1.547714e-05,1.877171e-12,2.699882e-17,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-13,9.999817e-01,2.004561e-65,9.371426e-23,2.651416e-12,1.830006e-05,2.651325e-12,4.549315e-17,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-13,9.999789e-01,7.570741e-65,1.695786e-22,3.553985e-12,2.107940e-05,3.553844e-12,7.086903e-17,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-13,9.999762e-01,2.406029e-64,2.839959e-22,4.582950e-12,2.381582e-05,4.582742e-12,1.041717e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-13,9.999735e-01,6.691196e-64,4.480932e-22,5.736360e-12,2.650998e-05,5.736067e-12,1.464304e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-13,9.999708e-01,1.680604e-63,6.743418e-22,7.012293e-12,2.916255e-05,7.011896e-12,1.986582e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-13,9.999682e-01,3.877203e-63,9.765379e-22,8.408858e-12,3.177415e-05,8.408334e-12,2.618527e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-13,9.999657e-01,8.310855e-63,1.369784e-21,9.924193e-12,3.434542e-05,9.923519e-12,3.369959e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-13,9.999631e-01,1.673970e-62,1.870467e-21,1.155646e-11,3.687698e-05,1.155561e-11,4.250549e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-13,9.999606e-01,3.201244e-62,2.496239e-21,1.330386e-11,3.936945e-05,1.330281e-11,5.269814e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-13,9.999582e-01,5.857383e-62,3.265995e-21,1.516462e-11,4.182341e-05,1.516333e-11,6.437127e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-13,9.999558e-01,1.032790e-61,4.199855e-21,1.713698e-11,4.423948e-05,1.713542e-11,7.761717e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-13,9.999534e-01,1.759633e-61,5.319144e-21,1.921921e-11,4.661823e-05,1.921736e-11,9.252666e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-13,9.999510e-01,2.907381e-61,6.646376e-21,2.140963e-11,4.896023e-05,2.140745e-11,1.091892e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-13,9.999487e-01,4.672731e-61,8.205234e-21,2.370657e-11,5.126606e-05,2.370401e-11,1.276929e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-13,9.999465e-01,7.329851e-61,1.002055e-20,2.610837e-11,5.353627e-05,2.610541e-11,1.481243e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-13,9.999442e-01,1.125004e-60,1.211830e-20,2.861342e-11,5.577141e-05,2.861001e-11,1.705689e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-12,9.999420e-01,1.692787e-60,1.452557e-20,3.122012e-11,5.797201e-05,3.121622e-11,1.951107e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-12,9.999218e-01,4.544137e-59,6.234455e-20,6.254453e-11,7.819214e-05,6.253306e-11,5.734567e-15,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-12,9.999045e-01,4.901444e-58,1.785629e-19,1.024520e-10,9.549611e-05,1.024271e-10,1.244899e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-12,9.998897e-01,3.150050e-57,4.062087e-19,1.497054e-10,1.103039e-04,1.496599e-10,2.274599e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-12,9.998770e-01,1.447947e-56,7.962593e-19,2.032458e-10,1.229751e-04,2.031715e-10,3.718305e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-12,9.998662e-01,5.263777e-56,1.406493e-18,2.621670e-10,1.338178e-04,2.620545e-10,5.623709e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-12,9.998569e-01,1.608991e-55,2.300505e-18,3.256933e-10,1.430955e-04,3.255326e-10,8.031607e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-12,9.998490e-01,4.304519e-55,3.546868e-18,3.931610e-10,1.510340e-04,3.929415e-10,1.097690e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-12,9.998422e-01,1.036144e-54,5.218411e-18,4.640022e-10,1.578264e-04,4.637124e-10,1.448943e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-12,9.998364e-01,2.289155e-54,7.391605e-18,5.377309e-10,1.636381e-04,5.373590e-10,1.859474e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-12,9.998314e-01,4.710944e-54,1.014603e-17,6.139312e-10,1.686106e-04,6.134649e-10,2.331465e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-12,9.998271e-01,9.133078e-54,1.356394e-17,6.922473e-10,1.728651e-04,6.916739e-10,2.866784e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-12,9.998235e-01,1.682777e-53,1.772986e-17,7.723746e-10,1.765052e-04,7.716812e-10,3.467027e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-12,9.998204e-01,2.967412e-53,2.273025e-17,8.540527e-10,1.796196e-04,8.532260e-10,4.133559e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-12,9.998177e-01,5.036525e-53,2.865326e-17,9.370588e-10,1.822842e-04,9.360852e-10,4.867546e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-12,9.998154e-01,8.266128e-53,3.558844e-17,1.021202e-09,1.845640e-04,1.020068e-09,5.669986e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-12,9.998135e-01,1.316936e-52,4.362657e-17,1.106319e-09,1.865145e-04,1.105011e-09,6.541731e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-12,9.998118e-01,2.043256e-52,5.285946e-17,1.192271e-09,1.881832e-04,1.190774e-09,7.483510e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-12,9.998104e-01,3.095748e-52,6.337982e-17,1.278937e-09,1.896109e-04,1.277238e-09,8.495943e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-12,9.998092e-01,4.591023e-52,7.528110e-17,1.366216e-09,1.908324e-04,1.364300e-09,9.579563e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-11,9.998081e-01,6.677735e-52,8.865742e-17,1.454021e-09,1.918775e-04,1.451874e-09,1.073482e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-11,9.998032e-01,1.311028e-50,3.245594e-16,2.348798e-09,1.967665e-04,2.343539e-09,2.629007e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-11,9.998022e-01,1.083907e-49,8.138936e-16,3.255652e-09,1.977937e-04,3.245807e-09,4.921452e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-11,9.998020e-01,5.529997e-49,1.654106e-15,4.165630e-09,1.980095e-04,4.149716e-09,7.954826e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-11,9.998019e-01,2.076213e-48,2.942864e-15,5.076851e-09,1.980548e-04,5.053384e-09,1.172941e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-11,9.998019e-01,6.309460e-48,4.777808e-15,5.988919e-09,1.980643e-04,5.956415e-09,1.624472e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-11,9.998019e-01,1.643241e-47,7.256498e-15,6.901750e-09,1.980663e-04,6.858728e-09,2.150008e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-11,9.998019e-01,3.805573e-47,1.047641e-14,7.815327e-09,1.980667e-04,7.760306e-09,2.749479e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-11,9.998019e-01,8.036647e-47,1.453491e-14,8.729645e-09,1.980668e-04,8.661145e-09,3.422816e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-11,9.998019e-01,1.575582e-46,1.952930e-14,9.644703e-09,1.980669e-04,9.561245e-09,4.169948e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-11,9.998019e-01,2.905660e-46,2.555676e-14,1.056050e-08,1.980669e-04,1.046061e-08,4.990805e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-11,9.998019e-01,5.091193e-46,3.271441e-14,1.147704e-08,1.980668e-04,1.135923e-08,5.885317e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-11,9.998019e-01,8.541321e-46,4.109923e-14,1.239431e-08,1.980668e-04,1.225712e-08,6.853413e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-11,9.998019e-01,1.380442e-45,5.080816e-14,1.331232e-08,1.980668e-04,1.315427e-08,7.895024e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-11,9.998019e-01,2.159905e-45,6.193802e-14,1.423107e-08,1.980668e-04,1.405069e-08,9.010078e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-11,9.998019e-01,3.284845e-45,7.458553e-14,1.515056e-08,1.980668e-04,1.494636e-08,1.019851e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-11,9.998019e-01,4.872058e-45,8.884733e-14,1.607078e-08,1.980668e-04,1.584131e-08,1.146024e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-11,9.998019e-01,7.066964e-45,1.048200e-13,1.699174e-08,1.980668e-04,1.673552e-08,1.279521e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-11,9.998019e-01,1.004771e-44,1.225999e-13,1.791343e-08,1.980668e-04,1.762900e-08,1.420334e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-11,9.998019e-01,1.403040e-44,1.422835e-13,1.883586e-08,1.980668e-04,1.852174e-08,1.568456e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-10,9.998019e-01,1.927646e-44,1.639671e-13,1.975902e-08,1.980668e-04,1.941376e-08,1.723882e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-10,9.998019e-01,2.469963e-43,5.119067e-13,2.903092e-08,1.980668e-04,2.829374e-08,3.678240e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-10,9.998019e-01,1.499706e-42,1.165039e-12,3.837569e-08,1.980668e-04,3.710115e-08,6.355219e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-10,9.998018e-01,6.147518e-42,2.218097e-12,4.779283e-08,1.980668e-04,4.583659e-08,9.747945e-10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-10,9.998018e-01,1.912665e-41,3.764942e-12,5.728185e-08,1.980667e-04,5.450064e-08,1.384960e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-10,9.998018e-01,4.958345e-41,5.898589e-12,6.684226e-08,1.980667e-04,6.309388e-08,1.865341e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-10,9.998018e-01,1.135215e-40,8.711094e-12,7.647357e-08,1.980667e-04,7.161690e-08,2.415267e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-10,9.998018e-01,2.369266e-40,1.229347e-11,8.617530e-08,1.980666e-04,8.007027e-08,3.034075e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-10,9.998017e-01,4.530456e-40,1.673627e-11,9.594697e-08,1.980666e-04,8.845455e-08,3.721103e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-10,9.998017e-01,8.113040e-40,2.212899e-11,1.057881e-07,1.980666e-04,9.677032e-08,4.475698e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-10,9.998017e-01,1.383136e-39,2.856023e-11,1.156982e-07,1.980666e-04,1.050181e-07,5.297210e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-10,9.998017e-01,2.254407e-39,3.611792e-11,1.256769e-07,1.980665e-04,1.131985e-07,6.184996e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-10,9.998017e-01,3.544635e-39,4.488884e-11,1.357236e-07,1.980665e-04,1.213121e-07,7.138419e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-10,9.998017e-01,5.399533e-39,5.495905e-11,1.458379e-07,1.980665e-04,1.293593e-07,8.156846e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-10,9.998016e-01,7.998232e-39,6.641372e-11,1.560194e-07,1.980665e-04,1.373408e-07,9.239651e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
