t(s),H2,N2,NH3
1.000000e-15,5.822740e-10,1.318686e-09,1.000000e+00
1.450000e-15,8.442967e-10,1.912077e-09,1.000000e+00
1.900000e-15,1.106319e-09,2.505458e-09,1.000000e+00
2.350000e-15,1.368341e-09,3.098828e-09,1.000000e+00
2.800000e-15,1.630362e-09,3.692188e-09,1.000000e+00
3.250000e-15,1.892383e-09,4.285537e-09,1.000000e+00
3.700000e-15,2.154404e-09,4.878876e-09,1.000000e+00
4.150000e-15,2.416424e-09,5.472204e-09,1.000000e+00
4.600000e-15,2.678444e-09,6.065521e-09,1.000000e+00
5.050000e-15,2.940463e-09,6.658828e-09,1.000000e+00
5.500000e-15,3.202482e-09,7.252125e-09,1.000000e+00
5.950000e-15,3.464501e-09,7.845411e-09,1.000000e+00
6.400000e-15,3.726519e-09,8.438686e-09,1.000000e+00
6.850000e-15,3.988537e-09,9.031950e-09,1.000000e+00
7.300000e-15,4.250554e-09,9.625204e-09,1.000000e+00
7.750000e-15,4.512571e-09,1.021845e-08,1.000000e+00
8.200000e-15,4.774587e-09,1.081168e-08,1.000000e+00
8.650000e-15,5.036604e-09,1.140490e-08,1.000000e+00
9.100000e-15,5.298619e-09,1.199811e-08,1.000000e+00
9.550000e-15,5.560635e-09,1.259132e-08,1.000000e+00
1.000000e-14,5.822649e-09,1.318451e-08,1.000000e+00
1.450000e-14,8.442776e-09,1.911583e-08,1.000000e+00
1.900000e-14,1.106286e-08,2.504610e-08,1.000000e+00
2.350000e-14,1.368290e-08,3.097531e-08,1.000000e+00
2.800000e-14,1.630291e-08,3.690347e-08,9.999999e-01
3.250000e-14,1.892287e-08,4.283056e-08,9.999999e-01
3.700000e-14,2.154279e-08,4.875661e-08,9.999999e-01
4.150000e-14,2.416266e-08,5.468159e-08,9.999999e-01
4.600000e-14,2.678250e-08,6.060552e-08,9.999999e-01
5.050000e-14,2.940229e-08,6.652840e-08,9.999999e-01
5.500000e-14,3.202204e-08,7.245022e-08,9.999999e-01
5.950000e-14,3.464175e-08,7.837098e-08,9.999998e-01
6.400000e-14,3.726142e-08,8.429069e-08,9.999998e-01
6.850000e-14,3.988105e-08,9.020934e-08,9.999998e-01
7.300000e-14,4.250063e-08,9.612694e-08,9.999998e-01
7.750000e-14,4.512018e-08,1.020435e-07,9.999998e-01
8.200000e-14,4.773968e-08,1.079590e-07,9.999998e-01
8.650000e-14,5.035913e-08,1.138734e-07,9.999997e-01
9.100000e-14,5.297855e-08,1.197868e-07,9.999997e-01
9.550000e-14,5.559793e-08,1.256991e-07,9.999997e-01
1.000000e-13,5.821726e-08,1.316104e-07,9.999997e-01
1.450000e-13,8.440827e-08,1.906652e-07,9.999995e-01
1.900000e-13,1.105951e-07,2.496149e-07,9.999994e-01
2.350000e-13,1.367777e-07,3.084596e-07,9.999992e-01
2.800000e-13,1.629561e-07,3.671996e-07,9.999990e-01
3.250000e-13,1.891304e-07,4.258349e-07,9.999988e-01
3.700000e-13,2.153004e-07,4.843659e-07,9.999987e-01
4.150000e-13,2.414662e-07,5.427926e-07,9.999985e-01
4.600000e-13,2.676279e-07,6.011153e-07,9.999983e-01
5.050000e-13,2.937853e-07,6.593341e-07,9.999982e-01
5.500000e-13,3.199386e-07,7.174492e-07,9.999980e-01
5.950000e-13,3.460877e-07,7.754609e-07,9.999978e-01
6.400000e-13,3.722325e-07,8.333693e-07,9.999977e-01
6.850000e-13,3.983732e-07,8.911746e-07,9.999975e-01
7.300000e-13,4.245097e-07,9.488769e-07,9.999973e-01
7.750000e-13,4.506421e-07,1.006477e-06,9.999972e-01
8.200000e-13,4.767702e-07,1.063974e-06,9.999970e-01
8.650000e-13,5.028942e-07,1.121368e-06,9.999968e-01
9.100000e-13,5.290139e-07,1.178661e-06,9.999967e-01
9.550000e-13,5.551295e-07,1.235851e-06,9.999965e-01
1.000000e-12,5.812409e-07,1.292940e-06,9.999963e-01
1.450000e-12,8.421254e-07,1.858265e-06,9.999947e-01
1.900000e-12,1.102593e-06,2.413604e-06,9.999930e-01
2.350000e-12,1.362645e-06,2.959133e-06,9.999914e-01
2.800000e-12,1.622282e-06,3.495026e-06,9.999898e-01
3.250000e-12,1.881505e-06,4.021453e-06,9.999883e-01
3.700000e-12,2.140316e-06,4.538582e-06,9.999867e-01
4.150000e-12,2.398715e-06,5.046576e-06,9.999852e-01
4.600000e-12,2.656703e-06,5.545596e-06,9.999837e-01
5.050000e-12,2.914282e-06,6.035802e-06,9.999822e-01
5.500000e-12,3.171452e-06,6.517349e-06,9.999807e-01
5.950000e-12,3.428215e-06,6.990390e-06,9.999792e-01
6.400000e-12,3.684572e-06,7.455076e-06,9.999778e-01
