t(s),RU(S1),N2(S1),N(S1),H(S1),NH3(S1),NH2(S1),NH(S1),N2(S2),N(S2),H(S2),NH3(S2),NH2(S2),NH(S2),RU(S2)
6.400000e-15,6.610404e-01,7.384927e-05,3.166424e-01,2.189906e-02,8.352683e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-15,6.610404e-01,7.384795e-05,3.166424e-01,2.189905e-02,8.389450e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-15,6.610404e-01,7.384664e-05,3.166424e-01,2.189903e-02,8.425589e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-15,6.610404e-01,7.384532e-05,3.166424e-01,2.189901e-02,8.461110e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-15,6.610404e-01,7.384400e-05,3.166424e-01,2.189900e-02,8.496024e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-15,6.610404e-01,7.384269e-05,3.166424e-01,2.189898e-02,8.530341e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-15,6.610405e-01,7.384137e-05,3.166424e-01,2.189897e-02,8.564072e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-15,6.610405e-01,7.384006e-05,3.166424e-01,2.189895e-02,8.597226e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-14,6.610405e-01,7.383874e-05,3.166424e-01,2.189893e-02,8.629813e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-14,6.610406e-01,7.382559e-05,3.166424e-01,2.189877e-02,8.926574e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-14,6.610408e-01,7.381244e-05,3.166424e-01,2.189861e-02,9.176341e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-14,6.610409e-01,7.379929e-05,3.166424e-01,2.189845e-02,9.386558e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-14,6.610411e-01,7.378614e-05,3.166424e-01,2.189829e-02,9.563487e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-14,6.610413e-01,7.377300e-05,3.166424e-01,2.189813e-02,9.712400e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-14,6.610414e-01,7.375986e-05,3.166424e-01,2.189796e-02,9.837734e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-14,6.610416e-01,7.374672e-05,3.166424e-01,2.189780e-02,9.943222e-07,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-14,6.610417e-01,7.373358e-05,3.166424e-01,2.189764e-02,1.003201e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-14,6.610419e-01,7.372045e-05,3.166424e-01,2.189748e-02,1.010673e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-14,6.610421e-01,7.370732e-05,3.166424e-01,2.189732e-02,1.016963e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-14,6.610423e-01,7.369419e-05,3.166424e-01,2.189716e-02,1.022257e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-14,6.610424e-01,7.368106e-05,3.166424e-01,2.189700e-02,1.026712e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-14,6.610426e-01,7.366794e-05,3.166424e-01,2.189683e-02,1.030462e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-14,6.610428e-01,7.365481e-05,3.166424e-01,2.189667e-02,1.033619e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-14,6.610429e-01,7.364169e-05,3.166424e-01,2.189651e-02,1.036276e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-14,6.610431e-01,7.362858e-05,3.166424e-01,2.189635e-02,1.038512e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-14,6.610433e-01,7.361546e-05,3.166424e-01,2.189619e-02,1.040395e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-14,6.610435e-01,7.360235e-05,3.166424e-01,2.189603e-02,1.041979e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-14,6.610436e-01,7.358924e-05,3.166424e-01,2.189587e-02,1.043313e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-13,6.610438e-01,7.357613e-05,3.166424e-01,2.189570e-02,1.044435e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-13,6.610455e-01,7.344517e-05,3.166424e-01,2.189409e-02,1.049345e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-13,6.610473e-01,7.331444e-05,3.166424e-01,2.189248e-02,1.050230e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-13,6.610490e-01,7.318395e-05,3.166424e-01,2.189086e-02,1.050397e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-13,6.610508e-01,7.305369e-05,3.166424e-01,2.188925e-02,1.050437e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-13,6.610525e-01,7.292367e-05,3.166424e-01,2.188764e-02,1.050453e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-13,6.610543e-01,7.279387e-05,3.166424e-01,2.188602e-02,1.050466e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-13,6.610560e-01,7.266431e-05,3.166424e-01,2.188441e-02,1.050477e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-13,6.610577e-01,7.253497e-05,3.166424e-01,2.188280e-02,1.050489e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-13,6.610595e-01,7.240587e-05,3.166424e-01,2.188119e-02,1.050500e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-13,6.610612e-01,7.227699e-05,3.166424e-01,2.187957e-02,1.050512e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-13,6.610630e-01,7.214835e-05,3.166424e-01,2.187796e-02,1.050523e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-13,6.610647e-01,7.201993e-05,3.166424e-01,2.187635e-02,1.050535e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-13,6.610664e-01,7.189174e-05,3.166424e-01,2.187474e-02,1.050546e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-13,6.610682e-01,7.176379e-05,3.166424e-01,2.187313e-02,1.050558e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-13,6.610699e-01,7.163605e-05,3.166424e-01,2.187152e-02,1.050569e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-13,6.610717e-01,7.150855e-05,3.166424e-01,2.186991e-02,1.050581e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-13,6.610734e-01,7.138127e-05,3.166424e-01,2.186830e-02,1.050592e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-13,6.610751e-01,7.125422e-05,3.166424e-01,2.186669e-02,1.050604e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-13,6.610769e-01,7.112740e-05,3.166424e-01,2.186508e-02,1.050615e-06,1.227415e-06,3.422779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-12,6.610786e-01,7.100080e-05,3.166424e-01,2.186347e-02,1.050627e-06,1.227415e-06,3.422778e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-12,6.610959e-01,6.974715e-05,3.166424e-01,2.184739e-02,1.050742e-06,1.227415e-06,3.422778e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-12,6.611132e-01,6.851564e-05,3.166424e-01,2.183134e-02,1.050856e-06,1.227415e-06,3.422778e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-12,6.611305e-01,6.730588e-05,3.166424e-01,2.181531e-02,1.050971e-06,1.227414e-06,3.422778e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-12,6.611476e-01,6.611748e-05,3.166424e-01,2.179931e-02,1.051085e-06,1.227414e-06,3.422778e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-12,6.611648e-01,6.495007e-05,3.166424e-01,2.178333e-02,1.051199e-06,1.227414e-06,3.422778e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-12,6.611819e-01,6.380328e-05,3.166424e-01,2.176738e-02,1.051313e-06,1.227413e-06,3.422777e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-12,6.611989e-01,6.267675e-05,3.166424e-01,2.175145e-02,1.051427e-06,1.227412e-06,3.422777e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-12,6.612160e-01,6.157010e-05,3.166424e-01,2.173555e-02,1.051540e-06,1.227412e-06,3.422777e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-12,6.612329e-01,6.048301e-05,3.166424e-01,2.171968e-02,1.051654e-06,1.227411e-06,3.422776e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-12,6.612498e-01,5.941511e-05,3.166424e-01,2.170382e-02,1.051767e-06,1.227410e-06,3.422776e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-12,6.612667e-01,5.836607e-05,3.166424e-01,2.168800e-02,1.051880e-06,1.227409e-06,3.422776e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-12,6.612835e-01,5.733556e-05,3.166424e-01,2.167220e-02,1.051992e-06,1.227408e-06,3.422775e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-12,6.613003e-01,5.632325e-05,3.166424e-01,2.165642e-02,1.052105e-06,1.227407e-06,3.422775e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-12,6.613171e-01,5.532881e-05,3.166424e-01,2.164067e-02,1.052217e-06,1.227406e-06,3.422774e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-12,6.613338e-01,5.435194e-05,3.166424e-01,2.162495e-02,1.052329e-06,1.227405e-06,3.422774e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-12,6.613504e-01,5.339232e-05,3.166424e-01,2.160925e-02,1.052441e-06,1.227403e-06,3.422773e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-12,6.613671e-01,5.244965e-05,3.166424e-01,2.159357e-02,1.052553e-06,1.227402e-06,3.422772e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-12,6.613836e-01,5.152363e-05,3.166424e-01,2.157792e-02,1.052665e-06,1.227401e-06,3.422772e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-12,6.614002e-01,5.061396e-05,3.166424e-01,2.156229e-02,1.052776e-06,1.227399e-06,3.422771e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-11,6.614167e-01,4.972036e-05,3.166424e-01,2.154669e-02,1.052887e-06,1.227397e-06,3.422770e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-11,6.615795e-01,4.160793e-05,3.166424e-01,2.139200e-02,1.053989e-06,1.227376e-06,3.422761e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-11,6.617386e-01,3.481956e-05,3.166424e-01,2.123970e-02,1.055073e-06,1.227348e-06,3.422749e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-11,6.618942e-01,2.913915e-05,3.166424e-01,2.108973e-02,1.056139e-06,1.227311e-06,3.422733e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-11,6.620466e-01,2.438586e-05,3.166424e-01,2.094203e-02,1.057189e-06,1.227267e-06,3.422714e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-11,6.621961e-01,2.040837e-05,3.166424e-01,2.079656e-02,1.058224e-06,1.227216e-06,3.422692e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-11,6.623427e-01,1.708007e-05,3.166424e-01,2.065325e-02,1.059242e-06,1.227157e-06,3.422667e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-11,6.624867e-01,1.429499e-05,3.166424e-01,2.051207e-02,1.060246e-06,1.227091e-06,3.422639e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-11,6.626281e-01,1.196447e-05,3.166424e-01,2.037296e-02,1.061236e-06,1.227017e-06,3.422608e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-11,6.627672e-01,1.001433e-05,3.166424e-01,2.023587e-02,1.062211e-06,1.226937e-06,3.422574e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-11,6.629039e-01,8.382482e-06,3.166424e-01,2.010076e-02,1.063172e-06,1.226851e-06,3.422538e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-11,6.630385e-01,7.016972e-06,3.166424e-01,1.996759e-02,1.064120e-06,1.226757e-06,3.422498e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-11,6.631709e-01,5.874333e-06,3.166424e-01,1.983631e-02,1.065056e-06,1.226657e-06,3.422456e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-11,6.633013e-01,4.918189e-06,3.166424e-01,1.970687e-02,1.065978e-06,1.226550e-06,3.422411e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-11,6.634297e-01,4.118102e-06,3.166424e-01,1.957925e-02,1.066888e-06,1.226437e-06,3.422363e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-11,6.635562e-01,3.448600e-06,3.166424e-01,1.945340e-02,1.067786e-06,1.226318e-06,3.422313e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-11,6.636809e-01,2.888371e-06,3.166424e-01,1.932928e-02,1.068672e-06,1.226193e-06,3.422260e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-11,6.638038e-01,2.419580e-06,3.166424e-01,1.920686e-02,1.069547e-06,1.226061e-06,3.422204e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-11,6.639249e-01,2.027303e-06,3.166424e-01,1.908610e-02,1.070410e-06,1.225924e-06,3.422146e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-11,6.640444e-01,1.699051e-06,3.166424e-01,1.896696e-02,1.071262e-06,1.225781e-06,3.422085e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-10,6.641622e-01,1.424375e-06,3.166424e-01,1.884942e-02,1.072103e-06,1.225632e-06,3.422022e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-10,6.652581e-01,2.531861e-07,3.166425e-01,1.775474e-02,1.079967e-06,1.223846e-06,3.421262e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-10,6.662247e-01,5.606814e-08,3.166426e-01,1.678825e-02,1.086953e-06,1.221577e-06,3.420289e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-10,6.670849e-01,2.290661e-08,3.166427e-01,1.592812e-02,1.093207e-06,1.218890e-06,3.419129e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-10,6.678557e-01,1.734082e-08,3.166429e-01,1.515731e-02,1.098840e-06,1.215842e-06,3.417802e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-10,6.685507e-01,1.641843e-08,3.166430e-01,1.446229e-02,1.103942e-06,1.212477e-06,3.416327e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-10,6.691808e-01,1.627624e-08,3.166432e-01,1.383219e-02,1.108588e-06,1.208834e-06,3.414719e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-10,6.697548e-01,1.626420e-08,3.166434e-01,1.325815e-02,1.112836e-06,1.204946e-06,3.412991e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-10,6.702801e-01,1.627304e-08,3.166436e-01,1.273290e-02,1.116736e-06,1.200841e-06,3.411154e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-10,6.707626e-01,1.628450e-08,3.166438e-01,1.225038e-02,1.120331e-06,1.196542e-06,3.409217e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-10,6.712075e-01,1.629561e-08,3.166440e-01,1.180550e-02,1.123655e-06,1.192071e-06,3.407189e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-10,6.716190e-01,1.630596e-08,3.166442e-01,1.139398e-02,1.126738e-06,1.187446e-06,3.405078e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-10,6.720008e-01,1.631557e-08,3.166444e-01,1.101218e-02,1.129606e-06,1.182683e-06,3.402889e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-10,6.723560e-01,1.632449e-08,3.166446e-01,1.065695e-02,1.132280e-06,1.177796e-06,3.400630e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-10,6.726874e-01,1.633280e-08,3.166449e-01,1.032560e-02,1.134780e-06,1.172799e-06,3.398305e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
