t(s),RU(S1),N2(S1),N(S1),H(S1),NH3(S1),NH2(S1),NH(S1),N2(S2),N(S2),H(S2),NH3(S2),NH2(S2),NH(S2),RU(S2)
2.800000e-02,7.185723e-01,8.804172e-09,2.535410e-01,2.770434e-02,3.171285e-06,1.713246e-07,1.789683e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-02,7.110749e-01,1.732827e-08,2.631432e-01,2.559126e-02,2.762451e-06,2.037537e-07,1.875829e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-02,7.044936e-01,3.118223e-08,2.714504e-01,2.385839e-02,2.449880e-06,2.377838e-07,1.949801e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-02,6.986484e-01,5.233543e-08,2.787367e-01,2.241100e-02,2.203824e-06,2.729151e-07,2.014202e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-02,6.934170e-01,8.305246e-08,2.851876e-01,2.118597e-02,2.005850e-06,3.087174e-07,2.070837e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-02,6.887140e-01,1.258325e-07,2.909319e-01,2.013965e-02,1.843948e-06,3.447865e-07,2.121003e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-02,6.844789e-01,1.833146e-07,2.960614e-01,1.924091e-02,1.709958e-06,3.807230e-07,2.165653e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-02,6.806679e-01,2.581486e-07,3.006423e-01,1.846692e-02,1.598144e-06,4.161247e-07,2.205511e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-02,6.772487e-01,3.528373e-07,3.047245e-01,1.780043e-02,1.504336e-06,4.505908e-07,2.241139e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-02,6.741955e-01,4.695625e-07,3.083469e-01,1.722791e-02,1.425415e-06,4.837336e-07,2.272989e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-02,6.714866e-01,6.100174e-07,3.115424e-01,1.673838e-02,1.358968e-06,5.151983e-07,2.301441e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-02,6.691013e-01,7.752679e-07,3.143409e-01,1.632249e-02,1.303072e-06,5.446832e-07,2.326827e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-02,6.670186e-01,9.656689e-07,3.167716e-01,1.597201e-02,1.256151e-06,5.719589e-07,2.349450e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-02,6.652163e-01,1.180848e-06,3.188643e-01,1.567945e-02,1.216878e-06,5.968813e-07,2.369591e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-02,6.636706e-01,1.419759e-06,3.206496e-01,1.543786e-02,1.184115e-06,6.193958e-07,2.387522e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-02,6.623564e-01,1.680797e-06,3.221590e-01,1.524078e-02,1.156876e-06,6.395322e-07,2.403498e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-01,6.612483e-01,1.961945e-06,3.234240e-01,1.508221e-02,1.134302e-06,6.573927e-07,2.417764e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-01,6.567465e-01,5.403953e-06,3.283358e-01,1.465982e-02,1.043192e-06,7.519865e-07,2.506516e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-01,6.561519e-01,9.084985e-06,3.286937e-01,1.488740e-02,1.026148e-06,7.895402e-07,2.560767e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-01,6.560429e-01,1.260171e-05,3.285100e-01,1.517196e-02,1.018099e-06,8.175490e-07,2.607013e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-01,6.559943e-01,1.591300e-05,3.282805e-01,1.544257e-02,1.011439e-06,8.426998e-07,2.648931e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-01,6.559578e-01,1.902579e-05,3.280595e-01,1.569309e-02,1.005305e-06,8.659089e-07,2.687291e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-01,6.559273e-01,2.195182e-05,3.278521e-01,1.592452e-02,9.995751e-07,8.874065e-07,2.722485e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-01,6.559014e-01,2.470266e-05,3.276580e-01,1.613847e-02,9.942141e-07,9.073334e-07,2.754824e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-01,6.558794e-01,2.728918e-05,3.274765e-01,1.633643e-02,9.891964e-07,9.258103e-07,2.784577e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-01,6.558607e-01,2.972154e-05,3.273067e-01,1.651976e-02,9.844995e-07,9.429472e-07,2.811982e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-01,6.558449e-01,3.200925e-05,3.271478e-01,1.668967e-02,9.801024e-07,9.588451e-07,2.837249e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-01,6.558316e-01,3.416118e-05,3.269990e-01,1.684724e-02,9.759859e-07,9.735968e-07,2.860567e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-01,6.558204e-01,3.618565e-05,3.268598e-01,1.699346e-02,9.721316e-07,9.872879e-07,2.882102e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-01,6.558110e-01,3.809044e-05,3.267295e-01,1.712920e-02,9.685227e-07,9.999970e-07,2.902006e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-01,6.558033e-01,3.988282e-05,3.266075e-01,1.725529e-02,9.651434e-07,1.011797e-06,2.920414e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-01,6.557969e-01,4.156962e-05,3.264933e-01,1.737244e-02,9.619788e-07,1.022754e-06,2.937448e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-01,6.557917e-01,4.315721e-05,3.263864e-01,1.748134e-02,9.590152e-07,1.032931e-06,2.953220e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-01,6.557876e-01,4.465160e-05,3.262864e-01,1.758259e-02,9.562398e-07,1.042383e-06,2.967830e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-01,6.557843e-01,4.605839e-05,3.261927e-01,1.767675e-02,9.536404e-07,1.051165e-06,2.981369e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-01,6.557818e-01,4.738284e-05,3.261051e-01,1.776435e-02,9.512057e-07,1.059324e-06,2.993921e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e+00,6.557799e-01,4.862989e-05,3.260230e-01,1.784586e-02,9.489253e-07,1.066905e-06,3.005561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e+00,6.557815e-01,5.773397e-05,3.254429e-01,1.840738e-02,9.327235e-07,1.118720e-06,3.084651e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e+00,6.557950e-01,6.276179e-05,3.251450e-01,1.868290e-02,9.242794e-07,1.143665e-06,3.122582e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e+00,6.558075e-01,6.555761e-05,3.249929e-01,1.881789e-02,9.198692e-07,1.155614e-06,3.140820e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e+00,6.558168e-01,6.712195e-05,3.249156e-01,1.888352e-02,9.175615e-07,1.161265e-06,3.149522e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e+00,6.558231e-01,6.800233e-05,3.248764e-01,1.891502e-02,9.163515e-07,1.163882e-06,3.153608e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e+00,6.558273e-01,6.850051e-05,3.248567e-01,1.892987e-02,9.157158e-07,1.165055e-06,3.155478e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e+00,6.558300e-01,6.878391e-05,3.248468e-01,1.893668e-02,9.153810e-07,1.165554e-06,3.156301e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e+00,6.558317e-01,6.894592e-05,3.248419e-01,1.893969e-02,9.152042e-07,1.165748e-06,3.156641e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e+00,6.558328e-01,6.903897e-05,3.248395e-01,1.894094e-02,9.151106e-07,1.165810e-06,3.156765e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e+00,6.558335e-01,6.909265e-05,3.248383e-01,1.894140e-02,9.150609e-07,1.165820e-06,3.156799e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e+00,6.558339e-01,6.912375e-05,3.248377e-01,1.894153e-02,9.150344e-07,1.165811e-06,3.156798e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e+00,6.558341e-01,6.914183e-05,3.248374e-01,1.894153e-02,9.150202e-07,1.165798e-06,3.156786e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e+00,6.558343e-01,6.915238e-05,3.248373e-01,1.894149e-02,9.150126e-07,1.165786e-06,3.156774e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e+00,6.558344e-01,6.915855e-05,3.248373e-01,1.894144e-02,9.150085e-07,1.165777e-06,3.156763e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e+00,6.558344e-01,6.916218e-05,3.248372e-01,1.894141e-02,9.150063e-07,1.165771e-06,3.156755e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e+00,6.558345e-01,6.916431e-05,3.248372e-01,1.894138e-02,9.150051e-07,1.165766e-06,3.156750e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e+00,6.558345e-01,6.916557e-05,3.248372e-01,1.894136e-02,9.150044e-07,1.165763e-06,3.156746e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e+00,6.558345e-01,6.916631e-05,3.248372e-01,1.894135e-02,9.150040e-07,1.165762e-06,3.156744e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e+00,6.558345e-01,6.916675e-05,3.248372e-01,1.894134e-02,9.150038e-07,1.165760e-06,3.156742e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e+01,6.558345e-01,6.916701e-05,3.248372e-01,1.894133e-02,9.150037e-07,1.165760e-06,3.156741e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e+01,6.558345e-01,6.916740e-05,3.248372e-01,1.894132e-02,9.150036e-07,1.165758e-06,3.156740e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e+01,6.558345e-01,6.916740e-05,3.248372e-01,1.894132e-02,9.150036e-07,1.165758e-06,3.156740e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e+01,6.558345e-01,6.916740e-05,3.248372e-01,1.894132e-02,9.150036e-07,1.165758e-06,3.156740e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e+01,6.558345e-01,6.916740e-05,3.248372e-01,1.894132e-02,9.150036e-07,1.165758e-06,3.156740e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e+01,6.558345e-01,6.916740e-05,3.248372e-01,1.894132e-02,9.150036e-07,1.165758e-06,3.156740e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e+01,6.558345e-01,6.916740e-05,3.248372e-01,1.894132e-02,9.150036e-07,1.165758e-06,3.156740e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e+01,6.558345e-01,6.916740e-05,3.248372e-01,1.894132e-02,9.150036e-07,1.165758e-06,3.156740e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e+01,6.558345e-01,6.916740e-05,3.248372e-01,1.894132e-02,9.150036e-07,1.165758e-06,3.156740e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.000000e+01,6.558345e-01,6.916740e-05,3.248372e-01,1.894132e-02,9.150036e-07,1.165758e-06,3.156740e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
