t(s),Temperature(K),Pressure(Pa),Density(kg/m3),U(J/kg)
5.050000e-14,9.000000e+02,1.013249e+05,2.306047e-01,-6.780122e+05
5.500000e-14,9.000000e+02,1.013249e+05,2.306047e-01,-6.780122e+05
5.950000e-14,9.000000e+02,1.013249e+05,2.306046e-01,-6.780122e+05
6.400000e-14,9.000000e+02,1.013249e+05,2.306046e-01,-6.780123e+05
6.850000e-14,9.000000e+02,1.013249e+05,2.306046e-01,-6.780123e+05
7.300000e-14,9.000000e+02,1.013249e+05,2.306045e-01,-6.780124e+05
7.750000e-14,9.000000e+02,1.013249e+05,2.306045e-01,-6.780124e+05
8.200000e-14,9.000000e+02,1.013249e+05,2.306045e-01,-6.780125e+05
8.650000e-14,9.000000e+02,1.013249e+05,2.306044e-01,-6.780125e+05
9.100000e-14,9.000000e+02,1.013249e+05,2.306044e-01,-6.780126e+05
9.550000e-14,9.000000e+02,1.013248e+05,2.306044e-01,-6.780126e+05
1.000000e-13,9.000000e+02,1.013248e+05,2.306043e-01,-6.780127e+05
1.450000e-13,9.000000e+02,1.013248e+05,2.306040e-01,-6.780132e+05
1.900000e-13,9.000000e+02,1.013247e+05,2.306037e-01,-6.780136e+05
2.350000e-13,9.000000e+02,1.013246e+05,2.306034e-01,-6.780141e+05
2.800000e-13,9.000000e+02,1.013246e+05,2.306031e-01,-6.780146e+05
3.250000e-13,9.000000e+02,1.013245e+05,2.306027e-01,-6.780150e+05
3.700000e-13,9.000000e+02,1.013244e+05,2.306024e-01,-6.780155e+05
4.150000e-13,9.000000e+02,1.013244e+05,2.306021e-01,-6.780159e+05
4.600000e-13,9.000000e+02,1.013243e+05,2.306019e-01,-6.780163e+05
5.050000e-13,9.000000e+02,1.013242e+05,2.306016e-01,-6.780168e+05
5.500000e-13,9.000000e+02,1.013242e+05,2.306013e-01,-6.780172e+05
5.950000e-13,9.000000e+02,1.013241e+05,2.306010e-01,-6.780176e+05
6.400000e-13,9.000000e+02,1.013240e+05,2.306007e-01,-6.780180e+05
6.850000e-13,9.000000e+02,1.013240e+05,2.306005e-01,-6.780184e+05
7.300000e-13,9.000000e+02,1.013239e+05,2.306002e-01,-6.780188e+05
7.750000e-13,9.000000e+02,1.013239e+05,2.305999e-01,-6.780192e+05
8.200000e-13,9.000000e+02,1.013238e+05,2.305997e-01,-6.780196e+05
8.650000e-13,9.000000e+02,1.013238e+05,2.305994e-01,-6.780199e+05
9.100000e-13,9.000000e+02,1.013237e+05,2.305992e-01,-6.780203e+05
9.550000e-13,9.000000e+02,1.013236e+05,2.305989e-01,-6.780207e+05
1.000000e-12,9.000000e+02,1.013236e+05,2.305987e-01,-6.780210e+05
1.450000e-12,9.000000e+02,1.013231e+05,2.305964e-01,-6.780243e+05
1.900000e-12,9.000000e+02,1.013227e+05,2.305945e-01,-6.780271e+05
2.350000e-12,9.000000e+02,1.013223e+05,2.305929e-01,-6.780295e+05
2.800000e-12,9.000000e+02,1.013220e+05,2.305915e-01,-6.780316e+05
3.250000e-12,9.000000e+02,1.013217e+05,2.305903e-01,-6.780334e+05
3.700000e-12,9.000000e+02,1.013215e+05,2.305892e-01,-6.780349e+05
4.150000e-12,9.000000e+02,1.013213e+05,2.305884e-01,-6.780362e+05
4.600000e-12,9.000000e+02,1.013212e+05,2.305876e-01,-6.780373e+05
5.050000e-12,9.000000e+02,1.013210e+05,2.305870e-01,-6.780382e+05
5.500000e-12,9.000000e+02,1.013209e+05,2.305864e-01,-6.780390e+05
5.950000e-12,9.000000e+02,1.013208e+05,2.305859e-01,-6.780397e+05
6.400000e-12,9.000000e+02,1.013207e+05,2.305855e-01,-6.780403e+05
6.850000e-12,9.000000e+02,1.013206e+05,2.305852e-01,-6.780408e+05
7.300000e-12,9.000000e+02,1.013206e+05,2.305849e-01,-6.780413e+05
7.750000e-12,9.000000e+02,1.013205e+05,2.305846e-01,-6.780416e+05
8.200000e-12,9.000000e+02,1.013205e+05,2.305844e-01,-6.780420e+05
8.650000e-12,9.000000e+02,1.013204e+05,2.305842e-01,-6.780422e+05
9.100000e-12,9.000000e+02,1.013204e+05,2.305841e-01,-6.780425e+05
9.550000e-12,9.000000e+02,1.013204e+05,2.305840e-01,-6.780427e+05
1.000000e-11,9.000000e+02,1.013203e+05,2.305838e-01,-6.780428e+05
1.450000e-11,9.000000e+02,1.013202e+05,2.305833e-01,-6.780436e+05
1.900000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
2.350000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
2.800000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
3.250000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
3.700000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
4.150000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
4.600000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
5.050000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
5.500000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
5.950000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
6.400000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
6.850000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
7.300000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
7.750000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
8.200000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
8.650000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
9.100000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
9.550000e-11,9.000000e+02,1.013202e+05,2.305832e-01,-6.780438e+05
1.000000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780438e+05
1.450000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780438e+05
1.900000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780438e+05
2.350000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780438e+05
2.800000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780438e+05
3.250000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780438e+05
3.700000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780438e+05
4.150000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780438e+05
4.600000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780438e+05
5.050000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
5.500000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
5.950000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
6.400000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
6.850000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
7.300000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
7.750000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
8.200000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
8.650000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
9.100000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
9.550000e-10,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
1.000000e-09,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
1.450000e-09,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
1.900000e-09,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
2.350000e-09,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
2.800000e-09,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
3.250000e-09,9.000000e+02,1.013202e+05,2.305831e-01,-6.780439e+05
3.700000e-09,9.000000e+02,1.013202e+05,2.305831e-01,-6.780440e+05
4.150000e-09,9.000000e+02,1.013202e+05,2.305831e-01,-6.780440e+05
4.600000e-09,9.000000e+02,1.013202e+05,2.305831e-01,-6.780440e+05
5.050000e-09,9.000000e+02,1.013202e+05,2.305830e-01,-6.780440e+05
5.500000e-09,9.000000e+02,1.013202e+05,2.305830e-01,-6.780440e+05
5.950000e-09,9.000000e+02,1.013202e+05,2.305830e-01,-6.780440e+05
6.400000e-09,9.000000e+02,1.013202e+05,2.305830e-01,-6.780440e+05
6.850000e-09,9.000000e+02,1.013201e+05,2.305830e-01,-6.780441e+05
7.300000e-09,9.000000e+02,1.013201e+05,2.305830e-01,-6.780441e+05
7.750000e-09,9.000000e+02,1.013201e+05,2.305830e-01,-6.780441e+05
8.200000e-09,9.000000e+02,1.013201e+05,2.305830e-01,-6.780441e+05
8.650000e-09,9.000000e+02,1.013201e+05,2.305830e-01,-6.780441e+05
9.100000e-09,9.000000e+02,1.013201e+05,2.305830e-01,-6.780441e+05
9.550000e-09,9.000000e+02,1.013201e+05,2.305829e-01,-6.780441e+05
1.000000e-08,9.000000e+02,1.013201e+05,2.305829e-01,-6.780442e+05
1.450000e-08,9.000000e+02,1.013201e+05,2.305828e-01,-6.780443e+05
1.900000e-08,9.000000e+02,1.013201e+05,2.305827e-01,-6.780445e+05
2.350000e-08,9.000000e+02,1.013201e+05,2.305826e-01,-6.780446e+05
2.800000e-08,9.000000e+02,1.013200e+05,2.305825e-01,-6.780447e+05
3.250000e-08,9.000000e+02,1.013200e+05,2.305824e-01,-6.780449e+05
3.700000e-08,9.000000e+02,1.013200e+05,2.305823e-01,-6.780450e+05
4.150000e-08,9.000000e+02,1.013200e+05,2.305822e-01,-6.780452e+05
4.600000e-08,9.000000e+02,1.013200e+05,2.305821e-01,-6.780453e+05
5.050000e-08,9.000000e+02,1.013199e+05,2.305820e-01,-6.780455e+05
5.500000e-08,9.000000e+02,1.013199e+05,2.305819e-01,-6.780456e+05
5.950000e-08,9.000000e+02,1.013199e+05,2.305818e-01,-6.780458e+05
6.400000e-08,9.000000e+02,1.013199e+05,2.305817e-01,-6.780459e+05
6.850000e-08,9.000000e+02,1.013199e+05,2.305816e-01,-6.780461e+05
7.300000e-08,9.000000e+02,1.013198e+05,2.305815e-01,-6.780462e+05
7.750000e-08,9.000000e+02,1.013198e+05,2.305815e-01,-6.780464e+05
8.200000e-08,9.000000e+02,1.013198e+05,2.305814e-01,-6.780465e+05
8.650000e-08,9.000000e+02,1.013198e+05,2.305813e-01,-6.780467e+05
9.100000e-08,9.000000e+02,1.013197e+05,2.305812e-01,-6.780468e+05
9.550000e-08,9.000000e+02,1.013197e+05,2.305811e-01,-6.780469e+05
1.000000e-07,9.000000e+02,1.013197e+05,2.305810e-01,-6.780471e+05
1.450000e-07,9.000000e+02,1.013195e+05,2.305800e-01,-6.780486e+05
1.900000e-07,9.000000e+02,1.013193e+05,2.305790e-01,-6.780500e+05
2.350000e-07,9.000000e+02,1.013191e+05,2.305780e-01,-6.780515e+05
2.800000e-07,9.000000e+02,1.013188e+05,2.305770e-01,-6.780530e+05
3.250000e-07,9.000000e+02,1.013186e+05,2.305760e-01,-6.780544e+05
3.700000e-07,9.000000e+02,1.013184e+05,2.305750e-01,-6.780559e+05
4.150000e-07,9.000000e+02,1.013182e+05,2.305741e-01,-6.780573e+05
4.600000e-07,9.000000e+02,1.013180e+05,2.305731e-01,-6.780588e+05
5.050000e-07,9.000000e+02,1.013178e+05,2.305721e-01,-6.780603e+05
5.500000e-07,9.000000e+02,1.013176e+05,2.305711e-01,-6.780617e+05
5.950000e-07,9.000000e+02,1.013174e+05,2.305701e-01,-6.780632e+05
6.400000e-07,9.000000e+02,1.013171e+05,2.305691e-01,-6.780646e+05
6.850000e-07,9.000000e+02,1.013169e+05,2.305682e-01,-6.780661e+05
7.300000e-07,9.000000e+02,1.013167e+05,2.305672e-01,-6.780675e+05
7.750000e-07,9.000000e+02,1.013165e+05,2.305662e-01,-6.780690e+05
8.200000e-07,9.000000e+02,1.013163e+05,2.305652e-01,-6.780704e+05
8.650000e-07,9.000000e+02,1.013161e+05,2.305642e-01,-6.780719e+05
9.100000e-07,9.000000e+02,1.013159e+05,2.305633e-01,-6.780733e+05
9.550000e-07,9.000000e+02,1.013157e+05,2.305623e-01,-6.780748e+05
1.000000e-06,9.000000e+02,1.013154e+05,2.305613e-01,-6.780762e+05
1.450000e-06,9.000000e+02,1.013133e+05,2.305515e-01,-6.780907e+05
1.900000e-06,9.000000e+02,1.013112e+05,2.305418e-01,-6.781050e+05
2.350000e-06,9.000000e+02,1.013091e+05,2.305321e-01,-6.781193e+05
2.800000e-06,9.000000e+02,1.013071e+05,2.305224e-01,-6.781335e+05
3.250000e-06,9.000000e+02,1.013050e+05,2.305128e-01,-6.781476e+05
3.700000e-06,9.000000e+02,1.013029e+05,2.305032e-01,-6.781616e+05
4.150000e-06,9.000000e+02,1.013009e+05,2.304936e-01,-6.781756e+05
4.600000e-06,9.000000e+02,1.012988e+05,2.304841e-01,-6.781894e+05
5.050000e-06,9.000000e+02,1.012968e+05,2.304746e-01,-6.782032e+05
5.500000e-06,9.000000e+02,1.012948e+05,2.304651e-01,-6.782169e+05
5.950000e-06,9.000000e+02,1.012928e+05,2.304557e-01,-6.782305e+05
6.400000e-06,9.000000e+02,1.012908e+05,2.304463e-01,-6.782440e+05
6.850000e-06,9.000000e+02,1.012889e+05,2.304369e-01,-6.782575e+05
7.300000e-06,9.000000e+02,1.012869e+05,2.304276e-01,-6.782708e+05
7.750000e-06,9.000000e+02,1.012849e+05,2.304183e-01,-6.782841e+05
8.200000e-06,9.000000e+02,1.012830e+05,2.304090e-01,-6.782973e+05
8.650000e-06,9.000000e+02,1.012811e+05,2.303998e-01,-6.783104e+05
9.100000e-06,9.000000e+02,1.012791e+05,2.303906e-01,-6.783235e+05
9.550000e-06,9.000000e+02,1.012772e+05,2.303814e-01,-6.783365e+05
1.000000e-05,9.000000e+02,1.012753e+05,2.303723e-01,-6.783493e+05
1.450000e-05,9.000000e+02,1.012569e+05,2.302826e-01,-6.784740e+05
1.900000e-05,9.000000e+02,1.012395e+05,2.301959e-01,-6.785912e+05
2.350000e-05,9.000000e+02,1.012231e+05,2.301119e-01,-6.787013e+05
2.800000e-05,9.000000e+02,1.012076e+05,2.300306e-01,-6.788046e+05
3.250000e-05,9.000000e+02,1.011930e+05,2.299516e-01,-6.789015e+05
3.700000e-05,9.000000e+02,1.011792e+05,2.298750e-01,-6.789924e+05
4.150000e-05,9.000000e+02,1.011662e+05,2.298005e-01,-6.790774e+05
4.600000e-05,9.000000e+02,1.011540e+05,2.297281e-01,-6.791570e+05
5.050000e-05,9.000000e+02,1.011424e+05,2.296576e-01,-6.792314e+05
5.500000e-05,9.000000e+02,1.011315e+05,2.295889e-01,-6.793008e+05
5.950000e-05,9.000000e+02,1.011213e+05,2.295219e-01,-6.793656e+05
6.400000e-05,9.000000e+02,1.011116e+05,2.294566e-01,-6.794259e+05
6.850000e-05,9.000000e+02,1.011026e+05,2.293928e-01,-6.794821e+05
7.300000e-05,9.000000e+02,1.010940e+05,2.293305e-01,-6.795343e+05
7.750000e-05,9.000000e+02,1.010860e+05,2.292696e-01,-6.795827e+05
8.200000e-05,9.000000e+02,1.010784e+05,2.292100e-01,-6.796275e+05
8.650000e-05,9.000000e+02,1.010713e+05,2.291517e-01,-6.796690e+05
9.100000e-05,9.000000e+02,1.010646e+05,2.290945e-01,-6.797073e+05
9.550000e-05,9.000000e+02,1.010584e+05,2.290386e-01,-6.797426e+05
1.000000e-04,9.000000e+02,1.010525e+05,2.289837e-01,-6.797750e+05
1.450000e-04,9.000000e+02,1.010112e+05,2.284865e-01,-6.799704e+05
1.900000e-04,9.000000e+02,1.009925e+05,2.280609e-01,-6.800001e+05
2.350000e-04,9.000000e+02,1.009880e+05,2.276862e-01,-6.799279e+05
2.800000e-04,9.000000e+02,1.009928e+05,2.273499e-01,-6.797909e+05
3.250000e-04,9.000000e+02,1.010038e+05,2.270435e-01,-6.796116e+05
3.700000e-04,9.000000e+02,1.010191e+05,2.267613e-01,-6.794044e+05
4.150000e-04,9.000000e+02,1.010374e+05,2.264991e-01,-6.791786e+05
4.600000e-04,9.000000e+02,1.010579e+05,2.262539e-01,-6.789404e+05
5.050000e-04,9.000000e+02,1.010798e+05,2.260231e-01,-6.786942e+05
5.500000e-04,9.000000e+02,1.011029e+05,2.258050e-01,-6.784432e+05
5.950000e-04,9.000000e+02,1.011267e+05,2.255979e-01,-6.781894e+05
6.400000e-04,9.000000e+02,1.011511e+05,2.254008e-01,-6.779344e+05
6.850000e-04,9.000000e+02,1.011758e+05,2.252125e-01,-6.776796e+05
7.300000e-04,9.000000e+02,1.012008e+05,2.250321e-01,-6.774256e+05
7.750000e-04,9.000000e+02,1.012258e+05,2.248591e-01,-6.771731e+05
8.200000e-04,9.000000e+02,1.012509e+05,2.246926e-01,-6.769226e+05
8.650000e-04,9.000000e+02,1.012760e+05,2.245323e-01,-6.766745e+05
9.100000e-04,9.000000e+02,1.013010e+05,2.243775e-01,-6.764290e+05
9.550000e-04,9.000000e+02,1.013251e+05,2.242263e-01,-6.761862e+05
1.000000e-03,9.000000e+02,1.013251e+05,2.240267e-01,-6.759457e+05
1.450000e-03,9.000000e+02,1.013251e+05,2.222670e-01,-6.737070e+05
1.900000e-03,9.000000e+02,1.013251e+05,2.208231e-01,-6.717473e+05
2.350000e-03,9.000000e+02,1.013251e+05,2.195958e-01,-6.700168e+05
2.800000e-03,9.000000e+02,1.013251e+05,2.185274e-01,-6.684711e+05
3.250000e-03,9.000000e+02,1.013251e+05,2.175812e-01,-6.670763e+05
3.700000e-03,9.000000e+02,1.013250e+05,2.167322e-01,-6.658063e+05
4.150000e-03,9.000000e+02,1.013250e+05,2.159624e-01,-6.646414e+05
4.600000e-03,9.000000e+02,1.013250e+05,2.152585e-01,-6.635659e+05
5.050000e-03,9.000000e+02,1.013250e+05,2.146103e-01,-6.625675e+05
5.500000e-03,9.000000e+02,1.013250e+05,2.140100e-01,-6.616362e+05
5.950000e-03,9.000000e+02,1.013250e+05,2.134510e-01,-6.607638e+05
6.400000e-03,9.000000e+02,1.013250e+05,2.129284e-01,-6.599437e+05
6.850000e-03,9.000000e+02,1.013250e+05,2.124378e-01,-6.591700e+05
7.300000e-03,9.000000e+02,1.013250e+05,2.119757e-01,-6.584382e+05
7.750000e-03,9.000000e+02,1.013250e+05,2.115391e-01,-6.577440e+05
8.200000e-03,9.000000e+02,1.013250e+05,2.111255e-01,-6.570839e+05
8.650000e-03,9.000000e+02,1.013250e+05,2.107327e-01,-6.564550e+05
9.100000e-03,9.000000e+02,1.013250e+05,2.103589e-01,-6.558545e+05
9.550000e-03,9.000000e+02,1.013250e+05,2.100023e-01,-6.552801e+05
1.000000e-02,9.000000e+02,1.013250e+05,2.096617e-01,-6.547297e+05
1.450000e-02,9.000000e+02,1.013250e+05,2.069071e-01,-6.502282e+05
1.900000e-02,9.000000e+02,1.013250e+05,2.049224e-01,-6.469277e+05
2.350000e-02,9.000000e+02,1.013250e+05,2.033919e-01,-6.443462e+05
2.800000e-02,9.000000e+02,1.013250e+05,2.021613e-01,-6.422401e+05
3.250000e-02,9.000000e+02,1.013250e+05,2.011439e-01,-6.404675e+05
3.700000e-02,9.000000e+02,1.013250e+05,2.002861e-01,-6.389366e+05
4.150000e-02,9.000000e+02,1.013250e+05,1.995528e-01,-6.375831e+05
4.600000e-02,9.000000e+02,1.013250e+05,1.989199e-01,-6.363586e+05
5.050000e-02,9.000000e+02,1.013250e+05,1.983704e-01,-6.352247e+05
5.500000e-02,9.000000e+02,1.013250e+05,1.978916e-01,-6.341498e+05
5.950000e-02,9.000000e+02,1.013250e+05,1.974742e-01,-6.331069e+05
6.400000e-02,9.000000e+02,1.013250e+05,1.971109e-01,-6.320730e+05
6.850000e-02,9.000000e+02,1.013250e+05,1.967957e-01,-6.310290e+05
7.300000e-02,9.000000e+02,1.013250e+05,1.965239e-01,-6.299589e+05
7.750000e-02,9.000000e+02,1.013250e+05,1.962912e-01,-6.288510e+05
8.200000e-02,9.000000e+02,1.013250e+05,1.960937e-01,-6.276969e+05
8.650000e-02,9.000000e+02,1.013250e+05,1.959278e-01,-6.264918e+05
9.100000e-02,9.000000e+02,1.013250e+05,1.957900e-01,-6.252344e+05
9.550000e-02,9.000000e+02,1.013250e+05,1.956769e-01,-6.239257e+05
1.000000e-01,9.000000e+02,1.013250e+05,1.955855e-01,-6.225692e+05
1.450000e-01,9.000000e+02,1.013250e+05,1.953369e-01,-6.075209e+05
1.900000e-01,9.000000e+02,1.013250e+05,1.954738e-01,-5.922109e+05
2.350000e-01,9.000000e+02,1.013250e+05,1.956577e-01,-5.777205e+05
2.800000e-01,9.000000e+02,1.013250e+05,1.958467e-01,-5.641323e+05
3.250000e-01,9.000000e+02,1.013250e+05,1.960357e-01,-5.514027e+05
3.700000e-01,9.000000e+02,1.013250e+05,1.962236e-01,-5.394779e+05
4.150000e-01,9.000000e+02,1.013250e+05,1.964099e-01,-5.283062e+05
4.600000e-01,9.000000e+02,1.013250e+05,1.965943e-01,-5.178393e+05
5.050000e-01,9.000000e+02,1.013250e+05,1.967764e-01,-5.080316e+05
5.500000e-01,9.000000e+02,1.013250e+05,1.969557e-01,-4.988409e+05
5.950000e-01,9.000000e+02,1.013250e+05,1.971322e-01,-4.902275e+05
6.400000e-01,9.000000e+02,1.013250e+05,1.973056e-01,-4.821543e+05
6.850000e-01,9.000000e+02,1.013250e+05,1.974755e-01,-4.745869e+05
7.300000e-01,9.000000e+02,1.013250e+05,1.976420e-01,-4.674929e+05
7.750000e-01,9.000000e+02,1.013250e+05,1.978049e-01,-4.608419e+05
8.200000e-01,9.000000e+02,1.013250e+05,1.979640e-01,-4.546058e+05
8.650000e-01,9.000000e+02,1.013250e+05,1.981192e-01,-4.487581e+05
9.100000e-01,9.000000e+02,1.013250e+05,1.982706e-01,-4.432741e+05
9.550000e-01,9.000000e+02,1.013250e+05,1.984179e-01,-4.381307e+05
1.000000e+00,9.000000e+02,1.013250e+05,1.985614e-01,-4.333063e+05
1.450000e+00,9.000000e+02,1.013250e+05,1.997793e-01,-3.987461e+05
1.900000e+00,9.000000e+02,1.013250e+05,2.006427e-01,-3.803583e+05
2.350000e+00,9.000000e+02,1.013250e+05,2.012295e-01,-3.704961e+05
2.800000e+00,9.000000e+02,1.013250e+05,2.016172e-01,-3.651680e+05
3.250000e+00,9.000000e+02,1.013250e+05,2.018683e-01,-3.622702e+05
3.700000e+00,9.000000e+02,1.013250e+05,2.020284e-01,-3.606842e+05
4.150000e+00,9.000000e+02,1.013250e+05,2.021293e-01,-3.598108e+05
4.600000e+00,9.000000e+02,1.013250e+05,2.021924e-01,-3.593270e+05
5.050000e+00,9.000000e+02,1.013250e+05,2.022316e-01,-3.590574e+05
5.500000e+00,9.000000e+02,1.013250e+05,2.022558e-01,-3.589064e+05
5.950000e+00,9.000000e+02,1.013250e+05,2.022706e-01,-3.588213e+05
6.400000e+00,9.000000e+02,1.013250e+05,2.022797e-01,-3.587731e+05
6.850000e+00,9.000000e+02,1.013250e+05,2.022852e-01,-3.587457e+05
7.300000e+00,9.000000e+02,1.013250e+05,2.022886e-01,-3.587300e+05
7.750000e+00,9.000000e+02,1.013250e+05,2.022906e-01,-3.587210e+05
8.200000e+00,9.000000e+02,1.013250e+05,2.022918e-01,-3.587158e+05
8.650000e+00,9.000000e+02,1.013250e+05,2.022926e-01,-3.587128e+05
9.100000e+00,9.000000e+02,1.013250e+05,2.022930e-01,-3.587110e+05
9.550000e+00,9.000000e+02,1.013250e+05,2.022933e-01,-3.587100e+05
1.000000e+01,9.000000e+02,1.013250e+05,2.022935e-01,-3.587094e+05
1.450000e+01,9.000000e+02,1.013250e+05,2.022937e-01,-3.587085e+05
1.900000e+01,9.000000e+02,1.013250e+05,2.022937e-01,-3.587085e+05
2.350000e+01,9.000000e+02,1.013250e+05,2.022937e-01,-3.587085e+05
2.800000e+01,9.000000e+02,1.013250e+05,2.022937e-01,-3.587085e+05
3.250000e+01,9.000000e+02,1.013250e+05,2.022937e-01,-3.587085e+05
3.700000e+01,9.000000e+02,1.013250e+05,2.022937e-01,-3.587085e+05
4.150000e+01,9.000000e+02,1.013250e+05,2.022937e-01,-3.587085e+05
4.600000e+01,9.000000e+02,1.013250e+05,2.022937e-01,-3.587085e+05
5.000000e+01,9.000000e+02,1.013250e+05,2.022937e-01,-3.587085e+05
