t(s),H2,N2,NH3
1.000000e-15,4.537147e-34,3.843902e-82,-2.228079e-01
1.450000e-15,1.277383e-32,2.038857e-79,-2.226843e-01
1.900000e-15,1.277383e-32,2.038857e-79,-2.226843e-01
2.350000e-15,1.277383e-32,2.038857e-79,-2.226843e-01
2.800000e-15,1.277383e-32,2.038857e-79,-2.226843e-01
3.250000e-15,3.447830e-32,1.253203e-79,-2.226228e-01
3.700000e-15,7.633446e-32,2.316362e-79,-2.225612e-01
4.150000e-15,7.633446e-32,2.316362e-79,-2.225612e-01
4.600000e-15,1.480832e-31,8.684114e-79,-2.224997e-01
5.050000e-15,1.480832e-31,8.684114e-79,-2.224997e-01
5.500000e-15,3.999673e-31,8.649896e-78,-2.223862e-01
5.950000e-15,3.999673e-31,8.649896e-78,-2.223862e-01
6.400000e-15,3.999673e-31,8.649896e-78,-2.223862e-01
6.850000e-15,8.858614e-31,3.029972e-77,-2.222727e-01
7.300000e-15,8.858614e-31,3.029972e-77,-2.222727e-01
7.750000e-15,8.858614e-31,3.029972e-77,-2.222727e-01
8.200000e-15,1.718889e-30,1.307429e-76,-2.221592e-01
8.650000e-15,1.718889e-30,1.307429e-76,-2.221592e-01
9.100000e-15,1.718889e-30,1.307429e-76,-2.221592e-01
9.550000e-15,1.718889e-30,1.307429e-76,-2.221592e-01
1.000000e-14,3.034587e-30,4.971171e-76,-2.220458e-01
1.450000e-14,1.704231e-29,3.149714e-74,-2.215845e-01
1.900000e-14,5.277142e-29,3.945054e-73,-2.211551e-01
2.350000e-14,1.271935e-28,2.691690e-72,-2.207266e-01
2.800000e-14,1.271935e-28,2.691690e-72,-2.207266e-01
3.250000e-14,2.613836e-28,9.985355e-72,-2.202989e-01
3.700000e-14,4.809609e-28,4.128360e-71,-2.198720e-01
4.150000e-14,8.160534e-28,1.441413e-70,-2.194459e-01
4.600000e-14,1.301273e-27,4.220450e-70,-2.190207e-01
5.050000e-14,1.301273e-27,4.220450e-70,-2.190207e-01
5.500000e-14,1.975686e-27,1.094600e-69,-2.185963e-01
5.950000e-14,3.925112e-27,4.849245e-69,-2.177962e-01
6.400000e-14,3.925112e-27,4.849245e-69,-2.177962e-01
6.850000e-14,7.046123e-27,2.074655e-68,-2.169991e-01
7.300000e-14,7.046123e-27,2.074655e-68,-2.169991e-01
7.750000e-14,7.046123e-27,2.074655e-68,-2.169991e-01
8.200000e-14,1.173080e-26,5.832426e-68,-2.162048e-01
8.650000e-14,1.173080e-26,5.832426e-68,-2.162048e-01
9.100000e-14,1.842600e-26,1.663097e-67,-2.154135e-01
9.550000e-14,1.842600e-26,1.663097e-67,-2.154135e-01
1.000000e-13,2.763266e-26,4.217858e-67,-2.146250e-01
1.450000e-13,9.474571e-26,6.383346e-66,-2.116897e-01
1.900000e-13,3.592501e-25,1.408830e-64,-2.073616e-01
2.350000e-13,8.381877e-25,9.559304e-64,-2.038040e-01
2.800000e-13,1.292740e-24,2.701041e-63,-2.016915e-01
3.250000e-13,2.719012e-24,1.421370e-62,-1.975317e-01
3.700000e-13,3.759572e-24,2.997401e-62,-1.954840e-01
4.150000e-13,6.686948e-24,1.125883e-61,-1.914519e-01
4.600000e-13,1.026288e-23,3.046454e-61,-1.880964e-01
5.050000e-13,1.507954e-23,7.391910e-61,-1.847996e-01
