t(s),H2,N2,NH3
2.800000e-11,1.109945e-05,1.729941e-05,9.999433e-01
3.250000e-11,1.279265e-05,1.868987e-05,9.999371e-01
3.700000e-11,1.446225e-05,1.985336e-05,9.999314e-01
4.150000e-11,1.610876e-05,2.082693e-05,9.999262e-01
4.600000e-11,1.773267e-05,2.164158e-05,9.999213e-01
5.050000e-11,1.933445e-05,2.232325e-05,9.999167e-01
5.500000e-11,2.091457e-05,2.289365e-05,9.999124e-01
5.950000e-11,2.247349e-05,2.337094e-05,9.999084e-01
6.400000e-11,2.401163e-05,2.377031e-05,9.999045e-01
6.850000e-11,2.552943e-05,2.410449e-05,9.999008e-01
7.300000e-11,2.702729e-05,2.438411e-05,9.998972e-01
7.750000e-11,2.850563e-05,2.461808e-05,9.998938e-01
8.200000e-11,2.996483e-05,2.481385e-05,9.998905e-01
8.650000e-11,3.140527e-05,2.497766e-05,9.998873e-01
9.100000e-11,3.282733e-05,2.511472e-05,9.998842e-01
9.550000e-11,3.423135e-05,2.522940e-05,9.998811e-01
1.000000e-10,3.561771e-05,2.532535e-05,9.998782e-01
1.450000e-10,4.858001e-05,2.573410e-05,9.998514e-01
1.900000e-10,6.010042e-05,2.580242e-05,9.998283e-01
2.350000e-10,7.041195e-05,2.581349e-05,9.998076e-01
2.800000e-10,7.969912e-05,2.581497e-05,9.997890e-01
3.250000e-10,8.811012e-05,2.581487e-05,9.997722e-01
3.700000e-10,9.576542e-05,2.581453e-05,9.997569e-01
4.150000e-10,1.027640e-04,2.581419e-05,9.997429e-01
4.600000e-10,1.091881e-04,2.581386e-05,9.997301e-01
5.050000e-10,1.151064e-04,2.581356e-05,9.997182e-01
5.500000e-10,1.205771e-04,2.581329e-05,9.997073e-01
5.950000e-10,1.256496e-04,2.581303e-05,9.996971e-01
6.400000e-10,1.303662e-04,2.581279e-05,9.996877e-01
6.850000e-10,1.347632e-04,2.581257e-05,9.996789e-01
7.300000e-10,1.388723e-04,2.581236e-05,9.996707e-01
7.750000e-10,1.427209e-04,2.581217e-05,9.996630e-01
8.200000e-10,1.463331e-04,2.581199e-05,9.996558e-01
8.650000e-10,1.497300e-04,2.581182e-05,9.996490e-01
9.100000e-10,1.529303e-04,2.581166e-05,9.996426e-01
9.550000e-10,1.559505e-04,2.581152e-05,9.996366e-01
1.000000e-09,1.588054e-04,2.581137e-05,9.996308e-01
1.450000e-09,1.805901e-04,2.581032e-05,9.995873e-01
1.900000e-09,1.946054e-04,2.580967e-05,9.995593e-01
2.350000e-09,2.043170e-04,2.580924e-05,9.995398e-01
2.800000e-09,2.113912e-04,2.580895e-05,9.995257e-01
3.250000e-09,2.167317e-04,2.580875e-05,9.995150e-01
3.700000e-09,2.208724e-04,2.580861e-05,9.995067e-01
4.150000e-09,2.241495e-04,2.580852e-05,9.995002e-01
4.600000e-09,2.267855e-04,2.580846e-05,9.994949e-01
5.050000e-09,2.289337e-04,2.580842e-05,9.994906e-01
5.500000e-09,2.307034e-04,2.580841e-05,9.994871e-01
5.950000e-09,2.321742e-04,2.580841e-05,9.994841e-01
6.400000e-09,2.334060e-04,2.580842e-05,9.994817e-01
6.850000e-09,2.344442e-04,2.580844e-05,9.994796e-01
7.300000e-09,2.353243e-04,2.580847e-05,9.994778e-01
7.750000e-09,2.360741e-04,2.580851e-05,9.994763e-01
8.200000e-09,2.367157e-04,2.580855e-05,9.994750e-01
8.650000e-09,2.372670e-04,2.580860e-05,9.994739e-01
9.100000e-09,2.377426e-04,2.580865e-05,9.994730e-01
9.550000e-09,2.381543e-04,2.580870e-05,9.994722e-01
1.000000e-08,2.385120e-04,2.580876e-05,9.994715e-01
1.450000e-08,2.404018e-04,2.580942e-05,9.994677e-01
1.900000e-08,2.410824e-04,2.581014e-05,9.994663e-01
2.350000e-08,2.414604e-04,2.581088e-05,9.994656e-01
2.800000e-08,2.417417e-04,2.581162e-05,9.994650e-01
3.250000e-08,2.419771e-04,2.581236e-05,9.994645e-01
3.700000e-08,2.421814e-04,2.581311e-05,9.994641e-01
4.150000e-08,2.423604e-04,2.581386e-05,9.994638e-01
4.600000e-08,2.425177e-04,2.581460e-05,9.994634e-01
5.050000e-08,2.426561e-04,2.581535e-05,9.994632e-01
5.500000e-08,2.427778e-04,2.581610e-05,9.994629e-01
5.950000e-08,2.428849e-04,2.581685e-05,9.994627e-01
6.400000e-08,2.429791e-04,2.581761e-05,9.994625e-01
6.850000e-08,2.430620e-04,2.581836e-05,9.994624e-01
7.300000e-08,2.431350e-04,2.581911e-05,9.994622e-01
7.750000e-08,2.431992e-04,2.581987e-05,9.994621e-01
8.200000e-08,2.432557e-04,2.582062e-05,9.994620e-01
8.650000e-08,2.433055e-04,2.582137e-05,9.994619e-01
9.100000e-08,2.433494e-04,2.582213e-05,9.994618e-01
9.550000e-08,2.433880e-04,2.582288e-05,9.994617e-01
1.000000e-07,2.434220e-04,2.582364e-05,9.994616e-01
1.450000e-07,2.436040e-04,2.583120e-05,9.994613e-01
1.900000e-07,2.436579e-04,2.583877e-05,9.994612e-01
2.350000e-07,2.436762e-04,2.584634e-05,9.994611e-01
2.800000e-07,2.436843e-04,2.585392e-05,9.994611e-01
3.250000e-07,2.436894e-04,2.586149e-05,9.994611e-01
3.700000e-07,2.436935e-04,2.586907e-05,9.994611e-01
4.150000e-07,2.436971e-04,2.587664e-05,9.994611e-01
4.600000e-07,2.437005e-04,2.588422e-05,9.994611e-01
5.050000e-07,2.437037e-04,2.589180e-05,9.994611e-01
5.500000e-07,2.437068e-04,2.589937e-05,9.994611e-01
5.950000e-07,2.437098e-04,2.590695e-05,9.994611e-01
6.400000e-07,2.437127e-04,2.591453e-05,9.994610e-01
6.850000e-07,2.437156e-04,2.592211e-05,9.994610e-01
7.300000e-07,2.437184e-04,2.592968e-05,9.994610e-01
7.750000e-07,2.437211e-04,2.593726e-05,9.994610e-01
8.200000e-07,2.437238e-04,2.594484e-05,9.994610e-01
8.650000e-07,2.437265e-04,2.595242e-05,9.994610e-01
9.100000e-07,2.437291e-04,2.596000e-05,9.994610e-01
9.550000e-07,2.437317e-04,2.596758e-05,9.994610e-01
1.000000e-06,2.437343e-04,2.597515e-05,9.994610e-01
1.450000e-06,2.437599e-04,2.605094e-05,9.994610e-01
1.900000e-06,2.437853e-04,2.612673e-05,9.994609e-01
2.350000e-06,2.438107e-04,2.620252e-05,9.994609e-01
2.800000e-06,2.438360e-04,2.627831e-05,9.994608e-01
3.250000e-06,2.438613e-04,2.635410e-05,9.994608e-01
3.700000e-06,2.438866e-04,2.642989e-05,9.994607e-01
4.150000e-06,2.439120e-04,2.650568e-05,9.994606e-01
4.600000e-06,2.439373e-04,2.658148e-05,9.994606e-01
5.050000e-06,2.439626e-04,2.665727e-05,9.994605e-01
5.500000e-06,2.439880e-04,2.673307e-05,9.994605e-01
5.950000e-06,2.440133e-04,2.680887e-05,9.994604e-01
6.400000e-06,2.440386e-04,2.688467e-05,9.994604e-01
6.850000e-06,2.440640e-04,2.696047e-05,9.994603e-01
7.300000e-06,2.440893e-04,2.703627e-05,9.994603e-01
7.750000e-06,2.441146e-04,2.711207e-05,9.994602e-01
8.200000e-06,2.441400e-04,2.718788e-05,9.994602e-01
8.650000e-06,2.441653e-04,2.726368e-05,9.994601e-01
9.100000e-06,2.441906e-04,2.733949e-05,9.994601e-01
9.550000e-06,2.442159e-04,2.741529e-05,9.994600e-01
1.000000e-05,2.442413e-04,2.749110e-05,9.994600e-01
1.450000e-05,2.444946e-04,2.824926e-05,9.994595e-01
1.900000e-05,2.447479e-04,2.900752e-05,9.994590e-01
2.350000e-05,2.450012e-04,2.976591e-05,9.994585e-01
2.800000e-05,2.452545e-04,3.052441e-05,9.994580e-01
3.250000e-05,2.455077e-04,3.128304e-05,9.994574e-01
3.700000e-05,2.457610e-04,3.204177e-05,9.994569e-01
4.150000e-05,2.460143e-04,3.280063e-05,9.994564e-01
4.600000e-05,2.462676e-04,3.355960e-05,9.994559e-01
5.050000e-05,2.465208e-04,3.431869e-05,9.994554e-01
5.500000e-05,2.467741e-04,3.507790e-05,9.994549e-01
5.950000e-05,2.470273e-04,3.583723e-05,9.994544e-01
6.400000e-05,2.472806e-04,3.659667e-05,9.994539e-01
6.850000e-05,2.475338e-04,3.735623e-05,9.994534e-01
7.300000e-05,2.477871e-04,3.811590e-05,9.994528e-01
7.750000e-05,2.480403e-04,3.887570e-05,9.994523e-01
8.200000e-05,2.482935e-04,3.963561e-05,9.994518e-01
8.650000e-05,2.485467e-04,4.039563e-05,9.994513e-01
9.100000e-05,2.488000e-04,4.115578e-05,9.994508e-01
9.550000e-05,2.490532e-04,4.191604e-05,9.994503e-01
1.000000e-04,2.493064e-04,4.267642e-05,9.994498e-01
1.450000e-04,2.518381e-04,5.028662e-05,9.994446e-01
1.900000e-04,2.543694e-04,5.790848e-05,9.994394e-01
2.350000e-04,2.569001e-04,6.554197e-05,9.994342e-01
2.800000e-04,2.594303e-04,7.318705e-05,9.994289e-01
3.250000e-04,2.619599e-04,8.084371e-05,9.994236e-01
3.700000e-04,2.644890e-04,8.851190e-05,9.994183e-01
4.150000e-04,2.670175e-04,9.619160e-05,9.994130e-01
4.600000e-04,2.695454e-04,1.038828e-04,9.994076e-01
5.050000e-04,2.720728e-04,1.115854e-04,9.994022e-01
5.500000e-04,2.745996e-04,1.192995e-04,9.993968e-01
5.950000e-04,2.771258e-04,1.270249e-04,9.993913e-01
6.400000e-04,2.796514e-04,1.347617e-04,9.993858e-01
6.850000e-04,2.821765e-04,1.425099e-04,9.993803e-01
7.300000e-04,2.847009e-04,1.502693e-04,9.993748e-01
7.750000e-04,2.872247e-04,1.580400e-04,9.993692e-01
8.200000e-04,2.897480e-04,1.658220e-04,9.993636e-01
8.650000e-04,2.922706e-04,1.736152e-04,9.993580e-01
9.100000e-04,2.947926e-04,1.814195e-04,9.993523e-01
9.550000e-04,2.973140e-04,1.892351e-04,9.993466e-01
1.000000e-03,2.998348e-04,1.970617e-04,9.993409e-01
1.450000e-03,3.250076e-04,2.759341e-04,9.992822e-01
1.900000e-03,3.501152e-04,3.558878e-04,9.992208e-01
2.350000e-03,3.751557e-04,4.368943e-04,9.991567e-01
2.800000e-03,4.001282e-04,5.189257e-04,9.990901e-01
3.250000e-03,4.250321e-04,6.019538e-04,9.990210e-01
3.700000e-03,4.498676e-04,6.859511e-04,9.989495e-01
4.150000e-03,4.746349e-04,7.708901e-04,9.988757e-01
4.600000e-03,4.993347e-04,8.567439e-04,9.987996e-01
5.050000e-03,5.239678e-04,9.434855e-04,9.987214e-01
5.500000e-03,5.485352e-04,1.031088e-03,9.986410e-01
5.950000e-03,5.730380e-04,1.119526e-03,9.985586e-01
6.400000e-03,5.974774e-04,1.208774e-03,9.984742e-01
6.850000e-03,6.218546e-04,1.298804e-03,9.983879e-01
7.300000e-03,6.461710e-04,1.389594e-03,9.982998e-01
7.750000e-03,6.704280e-04,1.481117e-03,9.982098e-01
8.200000e-03,6.946267e-04,1.573350e-03,9.981182e-01
8.650000e-03,7.187686e-04,1.666269e-03,9.980248e-01
9.100000e-03,7.428551e-04,1.759849e-03,9.979299e-01
9.550000e-03,7.668875e-04,1.854069e-03,9.978334e-01
1.000000e-02,7.908671e-04,1.948906e-03,9.977354e-01
1.450000e-02,1.028040e-03,2.926560e-03,9.966838e-01
1.900000e-02,1.261221e-03,3.944650e-03,9.955324e-01
2.350000e-02,1.491293e-03,4.988497e-03,9.943151e-01
2.800000e-02,1.718884e-03,6.047522e-03,9.930561e-01
3.250000e-02,1.944427e-03,7.114358e-03,9.917722e-01
3.700000e-02,2.168214e-03,8.183994e-03,9.904748e-01
4.150000e-02,2.390443e-03,9.253080e-03,9.891714e-01
4.600000e-02,2.611242e-03,1.031940e-02,9.878672e-01
5.050000e-02,2.830698e-03,1.138153e-02,9.865655e-01
5.500000e-02,3.048867e-03,1.243853e-02,9.852684e-01
5.950000e-02,3.265785e-03,1.348981e-02,9.839773e-01
6.400000e-02,3.481475e-03,1.453502e-02,9.826930e-01
6.850000e-02,3.695953e-03,1.557394e-02,9.814162e-01
7.300000e-02,3.909228e-03,1.660646e-02,9.801472e-01
7.750000e-02,4.121305e-03,1.763252e-02,9.788860e-01
8.200000e-02,4.332190e-03,1.865210e-02,9.776329e-01
8.650000e-02,4.541885e-03,1.966521e-02,9.763879e-01
9.100000e-02,4.750393e-03,2.067188e-02,9.751509e-01
9.550000e-02,4.957716e-03,2.167214e-02,9.739219e-01
1.000000e-01,5.163855e-03,2.266603e-02,9.727009e-01
1.450000e-01,7.160675e-03,3.226409e-02,9.609165e-01
1.900000e-01,9.042371e-03,4.127021e-02,9.498686e-01
2.350000e-01,1.081303e-02,4.971874e-02,9.395115e-01
2.800000e-01,1.247728e-02,5.764000e-02,9.298061e-01
3.250000e-01,1.403993e-02,6.506214e-02,9.207167e-01
3.700000e-01,1.550587e-02,7.201196e-02,9.122096e-01
4.150000e-01,1.687995e-02,7.851514e-02,9.042528e-01
4.600000e-01,1.816695e-02,8.459640e-02,8.968155e-01
5.050000e-01,1.937156e-02,9.027953e-02,8.898682e-01
5.500000e-01,2.049831e-02,9.558741e-02,8.833825e-01
5.950000e-01,2.155162e-02,1.005420e-01,8.773312e-01
6.400000e-01,2.253572e-02,1.051642e-01,8.716885e-01
6.850000e-01,2.345469e-02,1.094743e-01,8.664294e-01
7.300000e-01,2.431243e-02,1.134913e-01,8.615302e-01
7.750000e-01,2.511267e-02,1.172335e-01,8.569685e-01
8.200000e-01,2.585896e-02,1.207182e-01,8.527229e-01
8.650000e-01,2.655466e-02,1.239618e-01,8.487732e-01
9.100000e-01,2.720298e-02,1.269799e-01,8.451000e-01
9.550000e-01,2.780695e-02,1.297872e-01,8.416854e-01
1.000000e+00,2.836943e-02,1.323975e-01,8.385123e-01
1.450000e+00,3.223513e-02,1.501875e-01,8.169551e-01
1.900000e+00,3.409549e-02,1.585816e-01,8.068636e-01
2.350000e+00,3.498310e-02,1.624888e-01,8.022149e-01
2.800000e+00,3.540545e-02,1.642913e-01,8.000994e-01
3.250000e+00,3.560652e-02,1.651166e-01,7.991481e-01
3.700000e+00,3.570246e-02,1.654916e-01,7.987263e-01
4.150000e+00,3.574841e-02,1.656604e-01,7.985425e-01
4.600000e+00,3.577053e-02,1.657356e-01,7.984646e-01
5.050000e+00,3.578123e-02,1.657684e-01,7.984328e-01
5.500000e+00,3.578645e-02,1.657825e-01,7.984206e-01
5.950000e+00,3.578901e-02,1.657883e-01,7.984165e-01
6.400000e+00,3.579028e-02,1.657906e-01,7.984155e-01
6.850000e+00,3.579092e-02,1.657914e-01,7.984155e-01
7.300000e+00,3.579124e-02,1.657916e-01,7.984159e-01
7.750000e+00,3.579140e-02,1.657917e-01,7.984162e-01
8.200000e+00,3.579149e-02,1.657916e-01,7.984165e-01
8.650000e+00,3.579154e-02,1.657916e-01,7.984167e-01
9.100000e+00,3.579156e-02,1.657915e-01,7.984168e-01
9.550000e+00,3.579157e-02,1.657915e-01,7.984169e-01
1.000000e+01,3.579158e-02,1.657915e-01,7.984169e-01
1.450000e+01,3.579159e-02,1.657914e-01,7.984170e-01
1.900000e+01,3.579159e-02,1.657914e-01,7.984170e-01
2.350000e+01,3.579159e-02,1.657914e-01,7.984170e-01
2.800000e+01,3.579159e-02,1.657914e-01,7.984170e-01
3.250000e+01,3.579159e-02,1.657914e-01,7.984170e-01
3.700000e+01,3.579159e-02,1.657914e-01,7.984170e-01
4.150000e+01,3.579159e-02,1.657914e-01,7.984170e-01
4.600000e+01,3.579159e-02,1.657914e-01,7.984170e-01
5.000000e+01,3.579159e-02,1.657914e-01,7.984170e-01
