t(s),RU(S1),N2(S1),N(S1),H(S1),NH3(S1),NH2(S1),NH(S1),N2(S2),N(S2),H(S2),NH3(S2),NH2(S2),NH(S2),RU(S2)
5.500000e-15,6.575818e-01,6.362113e-05,3.235973e-01,1.845372e-02,8.856425e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-15,6.575818e-01,6.361999e-05,3.235973e-01,1.845371e-02,8.891376e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-15,6.575818e-01,6.361886e-05,3.235973e-01,1.845370e-02,8.925682e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-15,6.575818e-01,6.361773e-05,3.235973e-01,1.845369e-02,8.959355e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-15,6.575818e-01,6.361659e-05,3.235973e-01,1.845367e-02,8.992407e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-15,6.575818e-01,6.361546e-05,3.235973e-01,1.845366e-02,9.024850e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-15,6.575818e-01,6.361433e-05,3.235973e-01,1.845365e-02,9.056694e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-15,6.575819e-01,6.361319e-05,3.235973e-01,1.845363e-02,9.087951e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-15,6.575819e-01,6.361206e-05,3.235973e-01,1.845362e-02,9.118631e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-15,6.575819e-01,6.361093e-05,3.235973e-01,1.845361e-02,9.148745e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-14,6.575819e-01,6.360979e-05,3.235973e-01,1.845360e-02,9.178304e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-14,6.575820e-01,6.359846e-05,3.235973e-01,1.845347e-02,9.445509e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-14,6.575821e-01,6.358713e-05,3.235973e-01,1.845334e-02,9.667327e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-14,6.575822e-01,6.357581e-05,3.235973e-01,1.845321e-02,9.851468e-07,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-14,6.575824e-01,6.356448e-05,3.235973e-01,1.845309e-02,1.000433e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-14,6.575825e-01,6.355316e-05,3.235973e-01,1.845296e-02,1.013123e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-14,6.575826e-01,6.354184e-05,3.235973e-01,1.845283e-02,1.023658e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-14,6.575827e-01,6.353052e-05,3.235973e-01,1.845270e-02,1.032403e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-14,6.575829e-01,6.351920e-05,3.235973e-01,1.845257e-02,1.039663e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-14,6.575830e-01,6.350789e-05,3.235973e-01,1.845245e-02,1.045690e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-14,6.575831e-01,6.349658e-05,3.235973e-01,1.845232e-02,1.050693e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-14,6.575833e-01,6.348527e-05,3.235973e-01,1.845219e-02,1.054847e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-14,6.575834e-01,6.347396e-05,3.235973e-01,1.845206e-02,1.058295e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-14,6.575836e-01,6.346265e-05,3.235973e-01,1.845194e-02,1.061157e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-14,6.575837e-01,6.345134e-05,3.235973e-01,1.845181e-02,1.063534e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-14,6.575838e-01,6.344004e-05,3.235973e-01,1.845168e-02,1.065507e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-14,6.575840e-01,6.342874e-05,3.235973e-01,1.845155e-02,1.067145e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-14,6.575841e-01,6.341744e-05,3.235973e-01,1.845142e-02,1.068505e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-14,6.575842e-01,6.340615e-05,3.235973e-01,1.845130e-02,1.069634e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-14,6.575844e-01,6.339485e-05,3.235973e-01,1.845117e-02,1.070571e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-13,6.575845e-01,6.338356e-05,3.235973e-01,1.845104e-02,1.071350e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-13,6.575859e-01,6.327074e-05,3.235973e-01,1.844976e-02,1.074568e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-13,6.575873e-01,6.315813e-05,3.235973e-01,1.844849e-02,1.075076e-06,1.043419e-06,3.016561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-13,6.575887e-01,6.304571e-05,3.235973e-01,1.844721e-02,1.075163e-06,1.043419e-06,3.016562e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-13,6.575901e-01,6.293350e-05,3.235973e-01,1.844593e-02,1.075185e-06,1.043419e-06,3.016562e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-13,6.575915e-01,6.282148e-05,3.235973e-01,1.844466e-02,1.075196e-06,1.043419e-06,3.016562e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-13,6.575928e-01,6.270967e-05,3.235973e-01,1.844338e-02,1.075206e-06,1.043420e-06,3.016562e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-13,6.575942e-01,6.259805e-05,3.235973e-01,1.844210e-02,1.075215e-06,1.043420e-06,3.016562e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-13,6.575956e-01,6.248664e-05,3.235973e-01,1.844083e-02,1.075224e-06,1.043420e-06,3.016562e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-13,6.575970e-01,6.237542e-05,3.235973e-01,1.843955e-02,1.075234e-06,1.043420e-06,3.016562e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-13,6.575984e-01,6.226439e-05,3.235973e-01,1.843827e-02,1.075243e-06,1.043420e-06,3.016562e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-13,6.575998e-01,6.215357e-05,3.235973e-01,1.843700e-02,1.075252e-06,1.043420e-06,3.016562e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-13,6.576012e-01,6.204295e-05,3.235973e-01,1.843572e-02,1.075262e-06,1.043420e-06,3.016563e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-13,6.576026e-01,6.193252e-05,3.235973e-01,1.843445e-02,1.075271e-06,1.043420e-06,3.016563e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-13,6.576039e-01,6.182228e-05,3.235973e-01,1.843317e-02,1.075280e-06,1.043420e-06,3.016563e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-13,6.576053e-01,6.171225e-05,3.235973e-01,1.843190e-02,1.075290e-06,1.043420e-06,3.016563e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-13,6.576067e-01,6.160241e-05,3.235973e-01,1.843062e-02,1.075299e-06,1.043420e-06,3.016563e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-13,6.576081e-01,6.149276e-05,3.235973e-01,1.842935e-02,1.075309e-06,1.043421e-06,3.016563e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-13,6.576095e-01,6.138331e-05,3.235973e-01,1.842807e-02,1.075318e-06,1.043421e-06,3.016563e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-13,6.576109e-01,6.127406e-05,3.235973e-01,1.842680e-02,1.075327e-06,1.043421e-06,3.016563e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-12,6.576122e-01,6.116500e-05,3.235973e-01,1.842553e-02,1.075337e-06,1.043421e-06,3.016563e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-12,6.576261e-01,6.008501e-05,3.235973e-01,1.841280e-02,1.075430e-06,1.043422e-06,3.016565e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-12,6.576398e-01,5.902411e-05,3.235973e-01,1.840009e-02,1.075523e-06,1.043422e-06,3.016566e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-12,6.576536e-01,5.798193e-05,3.235973e-01,1.838740e-02,1.075616e-06,1.043423e-06,3.016567e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-12,6.576673e-01,5.695817e-05,3.235973e-01,1.837472e-02,1.075709e-06,1.043424e-06,3.016568e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-12,6.576809e-01,5.595248e-05,3.235973e-01,1.836207e-02,1.075802e-06,1.043424e-06,3.016569e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-12,6.576945e-01,5.496456e-05,3.235973e-01,1.834943e-02,1.075894e-06,1.043425e-06,3.016570e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-12,6.577081e-01,5.399408e-05,3.235973e-01,1.833682e-02,1.075987e-06,1.043425e-06,3.016571e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-12,6.577217e-01,5.304074e-05,3.235973e-01,1.832422e-02,1.076079e-06,1.043425e-06,3.016572e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-12,6.577352e-01,5.210424e-05,3.235973e-01,1.831164e-02,1.076171e-06,1.043426e-06,3.016572e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-12,6.577487e-01,5.118428e-05,3.235973e-01,1.829908e-02,1.076263e-06,1.043426e-06,3.016573e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-12,6.577621e-01,5.028056e-05,3.235973e-01,1.828654e-02,1.076355e-06,1.043426e-06,3.016574e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-12,6.577755e-01,4.939281e-05,3.235973e-01,1.827401e-02,1.076446e-06,1.043426e-06,3.016575e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-12,6.577889e-01,4.852074e-05,3.235973e-01,1.826151e-02,1.076538e-06,1.043426e-06,3.016576e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-12,6.578022e-01,4.766406e-05,3.235973e-01,1.824902e-02,1.076629e-06,1.043426e-06,3.016576e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-12,6.578156e-01,4.682252e-05,3.235973e-01,1.823655e-02,1.076720e-06,1.043426e-06,3.016577e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-12,6.578288e-01,4.599584e-05,3.235973e-01,1.822410e-02,1.076811e-06,1.043426e-06,3.016578e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-12,6.578421e-01,4.518375e-05,3.235973e-01,1.821167e-02,1.076902e-06,1.043426e-06,3.016578e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-12,6.578553e-01,4.438601e-05,3.235973e-01,1.819926e-02,1.076993e-06,1.043425e-06,3.016579e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-12,6.578685e-01,4.360236e-05,3.235973e-01,1.818686e-02,1.077084e-06,1.043425e-06,3.016580e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-11,6.578816e-01,4.283255e-05,3.235973e-01,1.817448e-02,1.077174e-06,1.043425e-06,3.016580e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-11,6.580114e-01,3.584394e-05,3.235973e-01,1.805169e-02,1.078071e-06,1.043417e-06,3.016584e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-11,6.581383e-01,2.999597e-05,3.235973e-01,1.793066e-02,1.078954e-06,1.043403e-06,3.016586e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-11,6.582625e-01,2.510246e-05,3.235973e-01,1.781136e-02,1.079823e-06,1.043384e-06,3.016584e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-11,6.583842e-01,2.100764e-05,3.235973e-01,1.769374e-02,1.080679e-06,1.043358e-06,3.016580e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-11,6.585036e-01,1.758116e-05,3.235973e-01,1.757778e-02,1.081524e-06,1.043326e-06,3.016574e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-11,6.586208e-01,1.471392e-05,3.235973e-01,1.746344e-02,1.082356e-06,1.043289e-06,3.016565e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-11,6.587359e-01,1.231466e-05,3.235973e-01,1.735067e-02,1.083176e-06,1.043246e-06,3.016553e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-11,6.588492e-01,1.030699e-05,3.235973e-01,1.723945e-02,1.083985e-06,1.043197e-06,3.016539e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-11,6.589606e-01,8.626996e-06,3.235973e-01,1.712975e-02,1.084784e-06,1.043143e-06,3.016522e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-11,6.590702e-01,7.221204e-06,3.235973e-01,1.702153e-02,1.085571e-06,1.043084e-06,3.016503e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-11,6.591781e-01,6.044856e-06,3.235973e-01,1.691476e-02,1.086349e-06,1.043019e-06,3.016481e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-11,6.592844e-01,5.060504e-06,3.235973e-01,1.680941e-02,1.087116e-06,1.042949e-06,3.016457e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-11,6.593892e-01,4.236813e-06,3.235973e-01,1.670546e-02,1.087873e-06,1.042874e-06,3.016431e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-11,6.594925e-01,3.547560e-06,3.235973e-01,1.660287e-02,1.088621e-06,1.042794e-06,3.016403e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.750000e-11,6.595943e-01,2.970802e-06,3.235973e-01,1.650162e-02,1.089359e-06,1.042708e-06,3.016372e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.200000e-11,6.596947e-01,2.488180e-06,3.235973e-01,1.640168e-02,1.090088e-06,1.042618e-06,3.016339e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
8.650000e-11,6.597938e-01,2.084329e-06,3.235973e-01,1.630303e-02,1.090807e-06,1.042523e-06,3.016304e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.100000e-11,6.598915e-01,1.746392e-06,3.235973e-01,1.620563e-02,1.091518e-06,1.042424e-06,3.016266e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
9.550000e-11,6.599880e-01,1.463611e-06,3.235973e-01,1.610947e-02,1.092221e-06,1.042319e-06,3.016226e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.000000e-10,6.600832e-01,1.226985e-06,3.235973e-01,1.601452e-02,1.092915e-06,1.042211e-06,3.016185e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.450000e-10,6.609720e-01,2.180318e-07,3.235974e-01,1.512672e-02,1.099421e-06,1.040882e-06,3.015657e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
1.900000e-10,6.617612e-01,4.821538e-08,3.235975e-01,1.433766e-02,1.105232e-06,1.039161e-06,3.014945e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.350000e-10,6.624675e-01,1.964391e-08,3.235975e-01,1.363139e-02,1.110459e-06,1.037098e-06,3.014069e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
2.800000e-10,6.631036e-01,1.484600e-08,3.235976e-01,1.299529e-02,1.115186e-06,1.034736e-06,3.013048e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.250000e-10,6.636797e-01,1.404866e-08,3.235978e-01,1.241920e-02,1.119484e-06,1.032110e-06,3.011896e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
3.700000e-10,6.642040e-01,1.392377e-08,3.235979e-01,1.189488e-02,1.123409e-06,1.029251e-06,3.010625e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.150000e-10,6.646833e-01,1.391125e-08,3.235980e-01,1.141554e-02,1.127009e-06,1.026185e-06,3.009248e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
4.600000e-10,6.651233e-01,1.391694e-08,3.235982e-01,1.097557e-02,1.130323e-06,1.022933e-06,3.007773e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.050000e-10,6.655286e-01,1.392508e-08,3.235983e-01,1.057024e-02,1.133384e-06,1.019515e-06,3.006208e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.500000e-10,6.659033e-01,1.393307e-08,3.235985e-01,1.019558e-02,1.136220e-06,1.015950e-06,3.004562e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
5.950000e-10,6.662507e-01,1.394056e-08,3.235987e-01,9.848208e-03,1.138856e-06,1.012250e-06,3.002839e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.400000e-10,6.665736e-01,1.394752e-08,3.235989e-01,9.525223e-03,1.141312e-06,1.008431e-06,3.001048e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
6.850000e-10,6.668747e-01,1.395400e-08,3.235991e-01,9.224132e-03,1.143606e-06,1.004503e-06,2.999191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
7.300000e-10,6.671561e-01,1.396005e-08,3.235993e-01,8.942774e-03,1.145753e-06,1.000477e-06,2.997275e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
