t(s),Temperature(K),Pressure(Pa),Density(kg/m3),U(J/kg)
2.800000e-09,9.250000e+02,1.015059e+05,2.244751e-01,-6.048201e+05
3.250000e-09,9.250000e+02,1.015101e+05,2.244767e-01,-6.047864e+05
3.700000e-09,9.250000e+02,1.015132e+05,2.244777e-01,-6.047603e+05
4.150000e-09,9.250000e+02,1.015157e+05,2.244783e-01,-6.047396e+05
4.600000e-09,9.250000e+02,1.015175e+05,2.244786e-01,-6.047230e+05
5.050000e-09,9.250000e+02,1.015190e+05,2.244787e-01,-6.047095e+05
5.500000e-09,9.250000e+02,1.015201e+05,2.244786e-01,-6.046983e+05
5.950000e-09,9.250000e+02,1.015210e+05,2.244784e-01,-6.046891e+05
6.400000e-09,9.250000e+02,1.015216e+05,2.244781e-01,-6.046813e+05
6.850000e-09,9.250000e+02,1.015221e+05,2.244777e-01,-6.046748e+05
7.300000e-09,9.250000e+02,1.015225e+05,2.244772e-01,-6.046692e+05
7.750000e-09,9.250000e+02,1.015227e+05,2.244766e-01,-6.046645e+05
8.200000e-09,9.250000e+02,1.015228e+05,2.244760e-01,-6.046604e+05
8.650000e-09,9.250000e+02,1.015229e+05,2.244754e-01,-6.046570e+05
9.100000e-09,9.250000e+02,1.015229e+05,2.244747e-01,-6.046540e+05
9.550000e-09,9.250000e+02,1.015229e+05,2.244740e-01,-6.046514e+05
1.000000e-08,9.250000e+02,1.015228e+05,2.244733e-01,-6.046491e+05
1.450000e-08,9.250000e+02,1.015204e+05,2.244653e-01,-6.046372e+05
1.900000e-08,9.250000e+02,1.015170e+05,2.244569e-01,-6.046329e+05
2.350000e-08,9.250000e+02,1.015135e+05,2.244485e-01,-6.046305e+05
2.800000e-08,9.250000e+02,1.015099e+05,2.244402e-01,-6.046288e+05
3.250000e-08,9.250000e+02,1.015064e+05,2.244321e-01,-6.046273e+05
3.700000e-08,9.250000e+02,1.015029e+05,2.244241e-01,-6.046260e+05
4.150000e-08,9.250000e+02,1.014995e+05,2.244162e-01,-6.046249e+05
4.600000e-08,9.250000e+02,1.014961e+05,2.244085e-01,-6.046239e+05
5.050000e-08,9.250000e+02,1.014928e+05,2.244009e-01,-6.046230e+05
5.500000e-08,9.250000e+02,1.014895e+05,2.243935e-01,-6.046222e+05
5.950000e-08,9.250000e+02,1.014863e+05,2.243862e-01,-6.046216e+05
6.400000e-08,9.250000e+02,1.014831e+05,2.243791e-01,-6.046210e+05
6.850000e-08,9.250000e+02,1.014800e+05,2.243721e-01,-6.046204e+05
7.300000e-08,9.250000e+02,1.014769e+05,2.243652e-01,-6.046200e+05
7.750000e-08,9.250000e+02,1.014739e+05,2.243585e-01,-6.046196e+05
8.200000e-08,9.250000e+02,1.014710e+05,2.243519e-01,-6.046192e+05
8.650000e-08,9.250000e+02,1.014681e+05,2.243454e-01,-6.046189e+05
9.100000e-08,9.250000e+02,1.014652e+05,2.243390e-01,-6.046186e+05
9.550000e-08,9.250000e+02,1.014624e+05,2.243328e-01,-6.046184e+05
1.000000e-07,9.250000e+02,1.014597e+05,2.243267e-01,-6.046182e+05
1.450000e-07,9.250000e+02,1.014350e+05,2.242719e-01,-6.046170e+05
1.900000e-07,9.250000e+02,1.014148e+05,2.242271e-01,-6.046167e+05
2.350000e-07,9.250000e+02,1.013983e+05,2.241905e-01,-6.046165e+05
2.800000e-07,9.250000e+02,1.013848e+05,2.241607e-01,-6.046165e+05
3.250000e-07,9.250000e+02,1.013738e+05,2.241364e-01,-6.046164e+05
3.700000e-07,9.250000e+02,1.013648e+05,2.241165e-01,-6.046164e+05
4.150000e-07,9.250000e+02,1.013575e+05,2.241003e-01,-6.046164e+05
4.600000e-07,9.250000e+02,1.013515e+05,2.240871e-01,-6.046164e+05
5.050000e-07,9.250000e+02,1.013466e+05,2.240763e-01,-6.046163e+05
5.500000e-07,9.250000e+02,1.013426e+05,2.240675e-01,-6.046163e+05
5.950000e-07,9.250000e+02,1.013394e+05,2.240603e-01,-6.046163e+05
6.400000e-07,9.250000e+02,1.013367e+05,2.240544e-01,-6.046163e+05
6.850000e-07,9.250000e+02,1.013346e+05,2.240496e-01,-6.046162e+05
7.300000e-07,9.250000e+02,1.013328e+05,2.240457e-01,-6.046162e+05
7.750000e-07,9.250000e+02,1.013314e+05,2.240426e-01,-6.046162e+05
8.200000e-07,9.250000e+02,1.013302e+05,2.240400e-01,-6.046162e+05
8.650000e-07,9.250000e+02,1.013292e+05,2.240378e-01,-6.046161e+05
9.100000e-07,9.250000e+02,1.013285e+05,2.240361e-01,-6.046161e+05
9.550000e-07,9.250000e+02,1.013278e+05,2.240347e-01,-6.046161e+05
1.000000e-06,9.250000e+02,1.013273e+05,2.240335e-01,-6.046161e+05
1.450000e-06,9.250000e+02,1.013253e+05,2.240291e-01,-6.046159e+05
1.900000e-06,9.250000e+02,1.013250e+05,2.240284e-01,-6.046156e+05
2.350000e-06,9.250000e+02,1.013250e+05,2.240283e-01,-6.046154e+05
2.800000e-06,9.250000e+02,1.013250e+05,2.240282e-01,-6.046152e+05
3.250000e-06,9.250000e+02,1.013250e+05,2.240282e-01,-6.046150e+05
3.700000e-06,9.250000e+02,1.013250e+05,2.240282e-01,-6.046148e+05
4.150000e-06,9.250000e+02,1.013250e+05,2.240281e-01,-6.046146e+05
4.600000e-06,9.250000e+02,1.013250e+05,2.240281e-01,-6.046143e+05
5.050000e-06,9.250000e+02,1.013250e+05,2.240280e-01,-6.046141e+05
5.500000e-06,9.250000e+02,1.013250e+05,2.240280e-01,-6.046139e+05
5.950000e-06,9.250000e+02,1.013250e+05,2.240279e-01,-6.046137e+05
6.400000e-06,9.250000e+02,1.013250e+05,2.240279e-01,-6.046135e+05
6.850000e-06,9.250000e+02,1.013250e+05,2.240278e-01,-6.046133e+05
7.300000e-06,9.250000e+02,1.013250e+05,2.240278e-01,-6.046131e+05
7.750000e-06,9.250000e+02,1.013250e+05,2.240277e-01,-6.046128e+05
8.200000e-06,9.250000e+02,1.013250e+05,2.240277e-01,-6.046126e+05
8.650000e-06,9.250000e+02,1.013250e+05,2.240276e-01,-6.046124e+05
9.100000e-06,9.250000e+02,1.013250e+05,2.240276e-01,-6.046122e+05
9.550000e-06,9.250000e+02,1.013250e+05,2.240275e-01,-6.046120e+05
1.000000e-05,9.250000e+02,1.013250e+05,2.240275e-01,-6.046118e+05
1.450000e-05,9.250000e+02,1.013250e+05,2.240270e-01,-6.046096e+05
1.900000e-05,9.250000e+02,1.013250e+05,2.240266e-01,-6.046074e+05
2.350000e-05,9.250000e+02,1.013250e+05,2.240261e-01,-6.046053e+05
2.800000e-05,9.250000e+02,1.013250e+05,2.240256e-01,-6.046031e+05
3.250000e-05,9.250000e+02,1.013250e+05,2.240252e-01,-6.046010e+05
3.700000e-05,9.250000e+02,1.013250e+05,2.240247e-01,-6.045988e+05
4.150000e-05,9.250000e+02,1.013250e+05,2.240242e-01,-6.045966e+05
4.600000e-05,9.250000e+02,1.013250e+05,2.240238e-01,-6.045945e+05
5.050000e-05,9.250000e+02,1.013250e+05,2.240233e-01,-6.045923e+05
5.500000e-05,9.250000e+02,1.013250e+05,2.240228e-01,-6.045901e+05
5.950000e-05,9.250000e+02,1.013250e+05,2.240224e-01,-6.045880e+05
6.400000e-05,9.250000e+02,1.013250e+05,2.240219e-01,-6.045858e+05
6.850000e-05,9.250000e+02,1.013250e+05,2.240214e-01,-6.045837e+05
7.300000e-05,9.250000e+02,1.013250e+05,2.240210e-01,-6.045815e+05
7.750000e-05,9.250000e+02,1.013250e+05,2.240205e-01,-6.045793e+05
8.200000e-05,9.250000e+02,1.013250e+05,2.240200e-01,-6.045772e+05
8.650000e-05,9.250000e+02,1.013250e+05,2.240196e-01,-6.045750e+05
9.100000e-05,9.250000e+02,1.013250e+05,2.240191e-01,-6.045728e+05
9.550000e-05,9.250000e+02,1.013250e+05,2.240186e-01,-6.045707e+05
1.000000e-04,9.250000e+02,1.013250e+05,2.240182e-01,-6.045685e+05
1.450000e-04,9.250000e+02,1.013250e+05,2.240135e-01,-6.045468e+05
1.900000e-04,9.250000e+02,1.013250e+05,2.240088e-01,-6.045252e+05
2.350000e-04,9.250000e+02,1.013250e+05,2.240042e-01,-6.045035e+05
2.800000e-04,9.250000e+02,1.013250e+05,2.239995e-01,-6.044817e+05
3.250000e-04,9.250000e+02,1.013250e+05,2.239949e-01,-6.044600e+05
3.700000e-04,9.250000e+02,1.013250e+05,2.239903e-01,-6.044382e+05
4.150000e-04,9.250000e+02,1.013250e+05,2.239856e-01,-6.044164e+05
4.600000e-04,9.250000e+02,1.013250e+05,2.239810e-01,-6.043946e+05
5.050000e-04,9.250000e+02,1.013250e+05,2.239764e-01,-6.043727e+05
5.500000e-04,9.250000e+02,1.013250e+05,2.239718e-01,-6.043508e+05
5.950000e-04,9.250000e+02,1.013250e+05,2.239672e-01,-6.043289e+05
6.400000e-04,9.250000e+02,1.013250e+05,2.239626e-01,-6.043070e+05
6.850000e-04,9.250000e+02,1.013250e+05,2.239580e-01,-6.042851e+05
7.300000e-04,9.250000e+02,1.013250e+05,2.239534e-01,-6.042631e+05
7.750000e-04,9.250000e+02,1.013250e+05,2.239489e-01,-6.042411e+05
8.200000e-04,9.250000e+02,1.013250e+05,2.239443e-01,-6.042191e+05
8.650000e-04,9.250000e+02,1.013250e+05,2.239397e-01,-6.041971e+05
9.100000e-04,9.250000e+02,1.013250e+05,2.239352e-01,-6.041750e+05
9.550000e-04,9.250000e+02,1.013250e+05,2.239306e-01,-6.041529e+05
1.000000e-03,9.250000e+02,1.013250e+05,2.239261e-01,-6.041308e+05
1.450000e-03,9.250000e+02,1.013250e+05,2.238809e-01,-6.039086e+05
1.900000e-03,9.250000e+02,1.013250e+05,2.238364e-01,-6.036843e+05
2.350000e-03,9.250000e+02,1.013250e+05,2.237925e-01,-6.034579e+05
2.800000e-03,9.250000e+02,1.013250e+05,2.237492e-01,-6.032296e+05
3.250000e-03,9.250000e+02,1.013250e+05,2.237064e-01,-6.029993e+05
3.700000e-03,9.250000e+02,1.013250e+05,2.236642e-01,-6.027673e+05
4.150000e-03,9.250000e+02,1.013250e+05,2.236225e-01,-6.025335e+05
4.600000e-03,9.250000e+02,1.013250e+05,2.235813e-01,-6.022980e+05
5.050000e-03,9.250000e+02,1.013250e+05,2.235406e-01,-6.020608e+05
5.500000e-03,9.250000e+02,1.013250e+05,2.235004e-01,-6.018221e+05
5.950000e-03,9.250000e+02,1.013250e+05,2.234607e-01,-6.015818e+05
6.400000e-03,9.250000e+02,1.013250e+05,2.234215e-01,-6.013400e+05
6.850000e-03,9.250000e+02,1.013250e+05,2.233827e-01,-6.010969e+05
7.300000e-03,9.250000e+02,1.013250e+05,2.233444e-01,-6.008523e+05
7.750000e-03,9.250000e+02,1.013250e+05,2.233064e-01,-6.006064e+05
8.200000e-03,9.250000e+02,1.013250e+05,2.232689e-01,-6.003593e+05
8.650000e-03,9.250000e+02,1.013250e+05,2.232318e-01,-6.001109e+05
9.100000e-03,9.250000e+02,1.013250e+05,2.231950e-01,-5.998614e+05
9.550000e-03,9.250000e+02,1.013250e+05,2.231587e-01,-5.996106e+05
1.000000e-02,9.250000e+02,1.013250e+05,2.231227e-01,-5.993588e+05
1.450000e-02,9.250000e+02,1.013250e+05,2.227801e-01,-5.967891e+05
1.900000e-02,9.250000e+02,1.013250e+05,2.224626e-01,-5.941491e+05
2.350000e-02,9.250000e+02,1.013250e+05,2.221628e-01,-5.914659e+05
2.800000e-02,9.250000e+02,1.013250e+05,2.218755e-01,-5.887588e+05
3.250000e-02,9.250000e+02,1.013250e+05,2.215972e-01,-5.860413e+05
3.700000e-02,9.250000e+02,1.013250e+05,2.213254e-01,-5.833224e+05
4.150000e-02,9.250000e+02,1.013250e+05,2.210585e-01,-5.806083e+05
4.600000e-02,9.250000e+02,1.013250e+05,2.207954e-01,-5.779029e+05
5.050000e-02,9.250000e+02,1.013250e+05,2.205354e-01,-5.752091e+05
5.500000e-02,9.250000e+02,1.013250e+05,2.202781e-01,-5.725283e+05
5.950000e-02,9.250000e+02,1.013250e+05,2.200230e-01,-5.698619e+05
6.400000e-02,9.250000e+02,1.013250e+05,2.197702e-01,-5.672103e+05
6.850000e-02,9.250000e+02,1.013250e+05,2.195193e-01,-5.645741e+05
7.300000e-02,9.250000e+02,1.013250e+05,2.192704e-01,-5.619534e+05
7.750000e-02,9.250000e+02,1.013250e+05,2.190233e-01,-5.593485e+05
8.200000e-02,9.250000e+02,1.013250e+05,2.187780e-01,-5.567593e+05
8.650000e-02,9.250000e+02,1.013250e+05,2.185346e-01,-5.541858e+05
9.100000e-02,9.250000e+02,1.013250e+05,2.182930e-01,-5.516280e+05
9.550000e-02,9.250000e+02,1.013250e+05,2.180531e-01,-5.490859e+05
1.000000e-01,9.250000e+02,1.013250e+05,2.178150e-01,-5.465593e+05
1.450000e-01,9.250000e+02,1.013250e+05,2.155302e-01,-5.221333e+05
1.900000e-01,9.250000e+02,1.013250e+05,2.134137e-01,-4.991787e+05
2.350000e-01,9.250000e+02,1.013250e+05,2.114551e-01,-4.776216e+05
2.800000e-01,9.250000e+02,1.013250e+05,2.096433e-01,-4.573923e+05
3.250000e-01,9.250000e+02,1.013250e+05,2.079675e-01,-4.384236e+05
3.700000e-01,9.250000e+02,1.013250e+05,2.064172e-01,-4.206506e+05
4.150000e-01,9.250000e+02,1.013250e+05,2.049831e-01,-4.040099e+05
4.600000e-01,9.250000e+02,1.013250e+05,2.036560e-01,-3.884403e+05
5.050000e-01,9.250000e+02,1.013250e+05,2.024278e-01,-3.738825e+05
5.500000e-01,9.250000e+02,1.013250e+05,2.012909e-01,-3.602790e+05
5.950000e-01,9.250000e+02,1.013250e+05,2.002383e-01,-3.475748e+05
6.400000e-01,9.250000e+02,1.013250e+05,1.992636e-01,-3.357169e+05
6.850000e-01,9.250000e+02,1.013250e+05,1.983608e-01,-3.246546e+05
7.300000e-01,9.250000e+02,1.013250e+05,1.975245e-01,-3.143396e+05
7.750000e-01,9.250000e+02,1.013250e+05,1.967496e-01,-3.047256e+05
8.200000e-01,9.250000e+02,1.013250e+05,1.960314e-01,-2.957688e+05
8.650000e-01,9.250000e+02,1.013250e+05,1.953658e-01,-2.874277e+05
9.100000e-01,9.250000e+02,1.013250e+05,1.947488e-01,-2.796627e+05
9.550000e-01,9.250000e+02,1.013250e+05,1.941767e-01,-2.724365e+05
1.000000e+00,9.250000e+02,1.013250e+05,1.936461e-01,-2.657139e+05
1.450000e+00,9.250000e+02,1.013250e+05,1.900513e-01,-2.197753e+05
1.900000e+00,9.250000e+02,1.013250e+05,1.883398e-01,-1.979630e+05
2.350000e+00,9.250000e+02,1.013250e+05,1.875173e-01,-1.877291e+05
2.800000e+00,9.250000e+02,1.013250e+05,1.871188e-01,-1.829601e+05
3.250000e+00,9.250000e+02,1.013250e+05,1.869241e-01,-1.807478e+05
3.700000e+00,9.250000e+02,1.013250e+05,1.868281e-01,-1.797256e+05
4.150000e+00,9.250000e+02,1.013250e+05,1.867803e-01,-1.792551e+05
4.600000e+00,9.250000e+02,1.013250e+05,1.867563e-01,-1.790396e+05
5.050000e+00,9.250000e+02,1.013250e+05,1.867441e-01,-1.789414e+05
5.500000e+00,9.250000e+02,1.013250e+05,1.867378e-01,-1.788970e+05
5.950000e+00,9.250000e+02,1.013250e+05,1.867345e-01,-1.788772e+05
6.400000e+00,9.250000e+02,1.013250e+05,1.867328e-01,-1.788684e+05
6.850000e+00,9.250000e+02,1.013250e+05,1.867319e-01,-1.788646e+05
7.300000e+00,9.250000e+02,1.013250e+05,1.867314e-01,-1.788630e+05
7.750000e+00,9.250000e+02,1.013250e+05,1.867311e-01,-1.788624e+05
8.200000e+00,9.250000e+02,1.013250e+05,1.867310e-01,-1.788621e+05
8.650000e+00,9.250000e+02,1.013250e+05,1.867309e-01,-1.788620e+05
9.100000e+00,9.250000e+02,1.013250e+05,1.867308e-01,-1.788620e+05
9.550000e+00,9.250000e+02,1.013250e+05,1.867308e-01,-1.788620e+05
1.000000e+01,9.250000e+02,1.013250e+05,1.867308e-01,-1.788620e+05
1.450000e+01,9.250000e+02,1.013250e+05,1.867308e-01,-1.788621e+05
1.900000e+01,9.250000e+02,1.013250e+05,1.867308e-01,-1.788621e+05
2.350000e+01,9.250000e+02,1.013250e+05,1.867308e-01,-1.788621e+05
2.800000e+01,9.250000e+02,1.013250e+05,1.867308e-01,-1.788621e+05
3.250000e+01,9.250000e+02,1.013250e+05,1.867308e-01,-1.788621e+05
3.700000e+01,9.250000e+02,1.013250e+05,1.867308e-01,-1.788621e+05
4.150000e+01,9.250000e+02,1.013250e+05,1.867308e-01,-1.788621e+05
4.600000e+01,9.250000e+02,1.013250e+05,1.867308e-01,-1.788621e+05
5.000000e+01,9.250000e+02,1.013250e+05,1.867308e-01,-1.788621e+05
