t(s),H2,N2,NH3
1.900000e-06,2.056388e-03,1.585916e-05,9.979278e-01
2.350000e-06,2.056601e-03,1.590516e-05,9.979275e-01
2.800000e-06,2.056815e-03,1.595116e-05,9.979272e-01
3.250000e-06,2.057028e-03,1.599716e-05,9.979270e-01
3.700000e-06,2.057241e-03,1.604317e-05,9.979267e-01
4.150000e-06,2.057454e-03,1.608917e-05,9.979265e-01
4.600000e-06,2.057668e-03,1.613518e-05,9.979262e-01
5.050000e-06,2.057881e-03,1.618118e-05,9.979259e-01
5.500000e-06,2.058094e-03,1.622719e-05,9.979257e-01
5.950000e-06,2.058307e-03,1.627319e-05,9.979254e-01
6.400000e-06,2.058521e-03,1.631920e-05,9.979252e-01
6.850000e-06,2.058734e-03,1.636521e-05,9.979249e-01
7.300000e-06,2.058947e-03,1.641122e-05,9.979246e-01
7.750000e-06,2.059160e-03,1.645723e-05,9.979244e-01
8.200000e-06,2.059374e-03,1.650324e-05,9.979241e-01
8.650000e-06,2.059587e-03,1.654925e-05,9.979239e-01
9.100000e-06,2.059800e-03,1.659526e-05,9.979236e-01
9.550000e-06,2.060013e-03,1.664127e-05,9.979233e-01
1.000000e-05,2.060227e-03,1.668729e-05,9.979231e-01
1.450000e-05,2.062359e-03,1.714745e-05,9.979205e-01
1.900000e-05,2.064491e-03,1.760769e-05,9.979179e-01
2.350000e-05,2.066623e-03,1.806800e-05,9.979153e-01
2.800000e-05,2.068756e-03,1.852837e-05,9.979127e-01
3.250000e-05,2.070888e-03,1.898882e-05,9.979101e-01
3.700000e-05,2.073020e-03,1.944933e-05,9.979075e-01
4.150000e-05,2.075152e-03,1.990991e-05,9.979049e-01
4.600000e-05,2.077284e-03,2.037057e-05,9.979023e-01
5.050000e-05,2.079416e-03,2.083129e-05,9.978998e-01
5.500000e-05,2.081548e-03,2.129208e-05,9.978972e-01
5.950000e-05,2.083680e-03,2.175294e-05,9.978946e-01
6.400000e-05,2.085811e-03,2.221387e-05,9.978920e-01
6.850000e-05,2.087943e-03,2.267487e-05,9.978894e-01
7.300000e-05,2.090075e-03,2.313593e-05,9.978868e-01
7.750000e-05,2.092207e-03,2.359707e-05,9.978842e-01
8.200000e-05,2.094338e-03,2.405828e-05,9.978816e-01
8.650000e-05,2.096470e-03,2.451955e-05,9.978790e-01
9.100000e-05,2.098601e-03,2.498090e-05,9.978764e-01
9.550000e-05,2.100733e-03,2.544231e-05,9.978738e-01
1.000000e-04,2.102864e-03,2.590379e-05,9.978712e-01
1.450000e-04,2.124175e-03,3.052241e-05,9.978453e-01
1.900000e-04,2.145480e-03,3.514791e-05,9.978194e-01
2.350000e-04,2.166781e-03,3.978028e-05,9.977934e-01
2.800000e-04,2.188076e-03,4.441949e-05,9.977675e-01
3.250000e-04,2.209365e-03,4.906553e-05,9.977416e-01
3.700000e-04,2.230649e-03,5.371839e-05,9.977156e-01
4.150000e-04,2.251928e-03,5.837804e-05,9.976897e-01
4.600000e-04,2.273201e-03,6.304447e-05,9.976638e-01
5.050000e-04,2.294468e-03,6.771765e-05,9.976378e-01
5.500000e-04,2.315729e-03,7.239758e-05,9.976119e-01
5.950000e-04,2.336985e-03,7.708423e-05,9.975859e-01
6.400000e-04,2.358235e-03,8.177758e-05,9.975600e-01
6.850000e-04,2.379479e-03,8.647762e-05,9.975340e-01
7.300000e-04,2.400718e-03,9.118433e-05,9.975081e-01
7.750000e-04,2.421951e-03,9.589769e-05,9.974822e-01
8.200000e-04,2.443177e-03,1.006177e-04,9.974562e-01
8.650000e-04,2.464398e-03,1.053443e-04,9.974303e-01
9.100000e-04,2.485613e-03,1.100775e-04,9.974043e-01
9.550000e-04,2.506821e-03,1.148173e-04,9.973784e-01
1.000000e-03,2.528024e-03,1.195636e-04,9.973524e-01
1.450000e-03,2.739714e-03,1.673843e-04,9.970929e-01
1.900000e-03,2.950776e-03,2.158420e-04,9.968334e-01
2.350000e-03,3.161198e-03,2.649196e-04,9.965739e-01
2.800000e-03,3.370972e-03,3.146000e-04,9.963144e-01
3.250000e-03,3.580096e-03,3.648663e-04,9.960550e-01
3.700000e-03,3.788573e-03,4.157016e-04,9.957957e-01
4.150000e-03,3.996406e-03,4.670895e-04,9.955365e-01
4.600000e-03,4.203603e-03,5.190135e-04,9.952774e-01
5.050000e-03,4.410172e-03,5.714574e-04,9.950184e-01
5.500000e-03,4.616123e-03,6.244051e-04,9.947595e-01
5.950000e-03,4.821467e-03,6.778408e-04,9.945007e-01
6.400000e-03,5.026214e-03,7.317489e-04,9.942420e-01
6.850000e-03,5.230377e-03,7.861139e-04,9.939835e-01
7.300000e-03,5.433968e-03,8.409208e-04,9.937251e-01
7.750000e-03,5.636998e-03,8.961545e-04,9.934668e-01
8.200000e-03,5.839482e-03,9.518003e-04,9.932087e-01
8.650000e-03,6.041430e-03,1.007844e-03,9.929507e-01
9.100000e-03,6.242855e-03,1.064271e-03,9.926929e-01
9.550000e-03,6.443770e-03,1.121068e-03,9.924352e-01
1.000000e-02,6.644187e-03,1.178221e-03,9.921776e-01
1.450000e-02,8.623448e-03,1.766550e-03,9.896100e-01
1.900000e-02,1.056434e-02,2.377703e-03,9.870580e-01
2.350000e-02,1.247466e-02,3.002847e-03,9.845225e-01
2.800000e-02,1.435987e-02,3.635624e-03,9.820045e-01
3.250000e-02,1.622372e-02,4.271615e-03,9.795047e-01
3.700000e-02,1.806875e-02,4.907821e-03,9.770234e-01
4.150000e-02,1.989666e-02,5.542244e-03,9.745611e-01
4.600000e-02,2.170860e-02,6.173577e-03,9.721178e-01
5.050000e-02,2.350534e-02,6.800974e-03,9.696937e-01
5.500000e-02,2.528741e-02,7.423904e-03,9.672887e-01
5.950000e-02,2.705518e-02,8.042039e-03,9.649028e-01
6.400000e-02,2.880890e-02,8.655189e-03,9.625359e-01
6.850000e-02,3.054877e-02,9.263252e-03,9.601880e-01
7.300000e-02,3.227494e-02,9.866184e-03,9.578589e-01
7.750000e-02,3.398753e-02,1.046398e-02,9.555485e-01
8.200000e-02,3.568665e-02,1.105665e-02,9.532567e-01
8.650000e-02,3.737240e-02,1.164424e-02,9.509834e-01
9.100000e-02,3.904486e-02,1.222677e-02,9.487284e-01
9.550000e-02,4.070413e-02,1.280431e-02,9.464916e-01
1.000000e-01,4.235030e-02,1.337690e-02,9.442728e-01
1.450000e-01,5.811077e-02,1.884168e-02,9.230476e-01
1.900000e-01,7.266062e-02,2.386443e-02,9.034749e-01
2.350000e-01,8.609149e-02,2.848594e-02,8.854226e-01
2.800000e-01,9.849075e-02,3.274139e-02,8.687679e-01
3.250000e-01,1.099398e-01,3.666198e-02,8.533982e-01
3.700000e-01,1.205138e-01,4.027567e-02,8.392106e-01
4.150000e-01,1.302818e-01,4.360774e-02,8.261105e-01
4.600000e-01,1.393073e-01,4.668112e-02,8.140116e-01
5.050000e-01,1.476486e-01,4.951669e-02,8.028347e-01
5.500000e-01,1.553592e-01,5.213352e-02,7.925073e-01
5.950000e-01,1.624882e-01,5.454900e-02,7.829628e-01
6.400000e-01,1.690807e-01,5.677907e-02,7.741402e-01
6.850000e-01,1.751783e-01,5.883832e-02,7.659834e-01
7.300000e-01,1.808190e-01,6.074013e-02,7.584409e-01
7.750000e-01,1.860378e-01,6.249679e-02,7.514654e-01
8.200000e-01,1.908672e-01,6.411958e-02,7.450132e-01
8.650000e-01,1.953367e-01,6.561887e-02,7.390444e-01
9.100000e-01,1.994738e-01,6.700419e-02,7.335220e-01
9.550000e-01,2.033036e-01,6.828433e-02,7.284121e-01
1.000000e+00,2.068493e-01,6.946735e-02,7.236833e-01
1.450000e+00,2.306720e-01,7.733868e-02,6.919893e-01
1.900000e+00,2.417874e-01,8.092581e-02,6.772868e-01
2.350000e+00,2.469985e-01,8.255759e-02,6.704439e-01
2.800000e+00,2.494492e-01,8.329598e-02,6.672548e-01
3.250000e+00,2.506048e-01,8.362731e-02,6.657679e-01
3.700000e+00,2.511510e-01,8.377421e-02,6.650748e-01
4.150000e+00,2.514100e-01,8.383823e-02,6.647518e-01
4.600000e+00,2.515331e-01,8.386546e-02,6.646014e-01
5.050000e+00,2.515919e-01,8.387662e-02,6.645314e-01
5.500000e+00,2.516202e-01,8.388091e-02,6.644989e-01
5.950000e+00,2.516338e-01,8.388238e-02,6.644839e-01
6.400000e+00,2.516404e-01,8.388276e-02,6.644769e-01
6.850000e+00,2.516436e-01,8.388275e-02,6.644736e-01
7.300000e+00,2.516452e-01,8.388264e-02,6.644722e-01
7.750000e+00,2.516460e-01,8.388253e-02,6.644715e-01
8.200000e+00,2.516464e-01,8.388244e-02,6.644712e-01
8.650000e+00,2.516466e-01,8.388238e-02,6.644710e-01
9.100000e+00,2.516467e-01,8.388234e-02,6.644710e-01
9.550000e+00,2.516467e-01,8.388231e-02,6.644709e-01
1.000000e+01,2.516468e-01,8.388230e-02,6.644709e-01
1.450000e+01,2.516468e-01,8.388227e-02,6.644709e-01
1.900000e+01,2.516468e-01,8.388227e-02,6.644709e-01
2.350000e+01,2.516468e-01,8.388227e-02,6.644709e-01
2.800000e+01,2.516468e-01,8.388227e-02,6.644709e-01
3.250000e+01,2.516468e-01,8.388227e-02,6.644709e-01
3.700000e+01,2.516468e-01,8.388227e-02,6.644709e-01
4.150000e+01,2.516468e-01,8.388227e-02,6.644709e-01
4.600000e+01,2.516468e-01,8.388227e-02,6.644709e-01
5.000000e+01,2.516468e-01,8.388227e-02,6.644709e-01
