t(s),H2,N2,NH3
1.000000e-15,4.616033e-02,8.188703e-03,-3.052523e-02
1.450000e-15,4.616025e-02,8.188524e-03,-2.983630e-02
1.900000e-15,4.616020e-02,8.188411e-03,-2.940734e-02
2.350000e-15,4.616015e-02,8.188297e-03,-2.898455e-02
2.800000e-15,4.616004e-02,8.188070e-03,-2.815712e-02
3.250000e-15,4.615996e-02,8.187883e-03,-2.749341e-02
3.700000e-15,4.615987e-02,8.187696e-03,-2.684535e-02
4.150000e-15,4.615987e-02,8.187696e-03,-2.684535e-02
4.600000e-15,4.615974e-02,8.187403e-03,-2.585787e-02
5.050000e-15,4.615974e-02,8.187403e-03,-2.585787e-02
5.500000e-15,4.615960e-02,8.187109e-03,-2.490673e-02
5.950000e-15,4.615960e-02,8.187109e-03,-2.490673e-02
6.400000e-15,4.615947e-02,8.186815e-03,-2.399057e-02
6.850000e-15,4.615947e-02,8.186815e-03,-2.399057e-02
7.300000e-15,4.615933e-02,8.186522e-03,-2.310811e-02
7.750000e-15,4.615933e-02,8.186522e-03,-2.310811e-02
8.200000e-15,4.615920e-02,8.186228e-03,-2.225811e-02
8.650000e-15,4.615920e-02,8.186228e-03,-2.225811e-02
9.100000e-15,4.615906e-02,8.185934e-03,-2.143938e-02
9.550000e-15,4.615906e-02,8.185934e-03,-2.143938e-02
1.000000e-14,4.615893e-02,8.185641e-03,-2.065076e-02
1.450000e-14,4.615825e-02,8.184173e-03,-1.712206e-02
1.900000e-14,4.615734e-02,8.182200e-03,-1.331004e-02
2.350000e-14,4.615681e-02,8.181078e-03,-1.153368e-02
2.800000e-14,4.615629e-02,8.179956e-03,-9.994406e-03
3.250000e-14,4.615551e-02,8.178274e-03,-8.061983e-03
3.700000e-14,4.615472e-02,8.176592e-03,-6.503221e-03
4.150000e-14,4.615420e-02,8.175471e-03,-5.635349e-03
4.600000e-14,4.615341e-02,8.173790e-03,-4.545811e-03
5.050000e-14,4.615288e-02,8.172669e-03,-3.939189e-03
5.500000e-14,4.615209e-02,8.170989e-03,-3.177627e-03
5.950000e-14,4.615130e-02,8.169308e-03,-2.563323e-03
6.400000e-14,4.615078e-02,8.168188e-03,-2.221297e-03
6.850000e-14,4.614999e-02,8.166508e-03,-1.791912e-03
7.300000e-14,4.614946e-02,8.165389e-03,-1.552843e-03
7.750000e-14,4.614867e-02,8.163709e-03,-1.252713e-03
8.200000e-14,4.614788e-02,8.162031e-03,-1.010617e-03
8.650000e-14,4.614735e-02,8.160911e-03,-8.758252e-04
9.100000e-14,4.614643e-02,8.158947e-03,-6.811778e-04
9.550000e-14,4.614603e-02,8.158101e-03,-6.113241e-04
1.000000e-13,4.614523e-02,8.156410e-03,-4.923901e-04
1.450000e-13,4.613845e-02,8.142047e-03,-7.867289e-05
1.900000e-13,4.613122e-02,8.126757e-03,-1.162480e-05
2.350000e-13,4.612392e-02,8.111356e-03,-2.188210e-06
2.800000e-13,4.611749e-02,8.097801e-03,-9.434570e-07
3.250000e-13,4.611009e-02,8.082230e-03,-7.154452e-07
3.700000e-13,4.610311e-02,8.067544e-03,-6.869695e-07
4.150000e-13,4.609724e-02,8.055238e-03,-6.833652e-07
4.600000e-13,4.608962e-02,8.039280e-03,-6.811516e-07
5.050000e-13,4.608113e-02,8.021521e-03,-6.807479e-07
5.500000e-13,4.607319e-02,8.004955e-03,-6.803637e-07
5.950000e-13,4.606950e-02,7.997268e-03,-6.802172e-07
6.400000e-13,4.606213e-02,7.981916e-03,-6.812247e-07
6.850000e-13,4.605476e-02,7.966594e-03,-6.785635e-07
7.300000e-13,4.604690e-02,7.950287e-03,-6.797740e-07
7.750000e-13,4.604147e-02,7.939047e-03,-6.795018e-07
8.200000e-13,4.603063e-02,7.916616e-03,-6.797019e-07
8.650000e-13,4.602520e-02,7.905424e-03,-6.792081e-07
9.100000e-13,4.601978e-02,7.894248e-03,-6.786401e-07
9.550000e-13,4.601436e-02,7.883088e-03,-6.785717e-07
1.000000e-12,4.600502e-02,7.863891e-03,-6.787305e-07
1.450000e-12,4.592789e-02,7.706904e-03,-6.771014e-07
1.900000e-12,4.586578e-02,7.582479e-03,-6.759692e-07
2.350000e-12,4.577099e-02,7.395945e-03,-6.732634e-07
2.800000e-12,4.572370e-02,7.304405e-03,-6.735468e-07
3.250000e-12,4.562936e-02,7.124711e-03,-6.722647e-07
3.700000e-12,4.558230e-02,7.036529e-03,-6.714723e-07
4.150000e-12,4.550136e-02,6.887063e-03,-6.701542e-07
4.600000e-12,4.544155e-02,6.778415e-03,-6.691640e-07
5.050000e-12,4.538187e-02,6.671480e-03,-6.681592e-07
5.500000e-12,4.532230e-02,6.566233e-03,-6.671962e-07
5.950000e-12,4.526286e-02,6.462646e-03,-6.662239e-07
6.400000e-12,4.510484e-02,6.194156e-03,-6.636283e-07
6.850000e-12,4.510484e-02,6.194156e-03,-6.636283e-07
7.300000e-12,4.500646e-02,6.031979e-03,-6.620244e-07
7.750000e-12,4.490843e-02,5.874049e-03,-6.604290e-07
8.200000e-12,4.490843e-02,5.874049e-03,-6.604290e-07
8.650000e-12,4.481072e-02,5.720253e-03,-6.588490e-07
9.100000e-12,4.471334e-02,5.570484e-03,-6.572794e-07
9.550000e-12,4.471334e-02,5.570484e-03,-6.572794e-07
1.000000e-11,4.461630e-02,5.424637e-03,-6.557184e-07
1.450000e-11,4.394603e-02,4.505206e-03,-6.450779e-07
1.900000e-11,4.338388e-02,3.842208e-03,-6.363203e-07
2.350000e-11,4.274204e-02,3.190985e-03,-6.264832e-07
2.800000e-11,4.211482e-02,2.650140e-03,-6.170154e-07
3.250000e-11,4.158850e-02,2.260138e-03,-6.091668e-07
3.700000e-11,4.098725e-02,1.877063e-03,-6.002937e-07
4.150000e-11,4.039937e-02,1.558916e-03,-5.917009e-07
4.600000e-11,3.982448e-02,1.294693e-03,-5.833654e-07
5.050000e-11,3.934174e-02,1.104163e-03,-5.764107e-07
5.500000e-11,3.878991e-02,9.170160e-04,-5.685031e-07
5.950000e-11,3.824999e-02,7.615893e-04,-5.608034e-07
6.400000e-11,3.779641e-02,6.495119e-04,-5.543592e-07
6.850000e-11,3.727768e-02,5.394249e-04,-5.470122e-07
7.300000e-11,3.676989e-02,4.479969e-04,-5.398398e-07
7.750000e-11,3.630769e-02,3.770052e-04,-5.333253e-07
